"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString","treatName","treatpH","treatTemp","treatOther","dic"
"Krill","MOATS","8","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.40101567433677,"specPH.2019.10.01_daybefore10.xlsx","MOATS_8",2032.856,13,7.55329983945942,"2019-10-01","AllChange",7.5,13,"",2021.48558178967
"Krill","MOATS","10","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.50936149129523,"specPH.2019.10.01_daybefore10.xlsx","MOATS_10",2032.856,11,7.6983608481801,"2019-10-01","Current",7.64,11,"",1990.55495501441
"Krill","MOATS","10","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.50475315111777,"specPH.2019.10.01_daybefore10.xlsx","MOATS_10",2032.856,11,7.6933616500393,"2019-10-01","Current",7.64,11,"",1991.88760142635
"Krill","MOATS","12","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.42778895790562,"specPH.2019.10.01_daybefore10.xlsx","MOATS_12",2032.856,11,7.60955016332844,"2019-10-01","Current",7.64,11,"",2013.88650077072
"Krill","MOATS","12","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.36761776992827,"specPH.2019.10.01_daybefore10.xlsx","MOATS_12",2032.856,11,7.5437658109068,"2019-10-01","Current",7.64,11,"",2030.98305095143
"Krill","MOATS","13","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.37470326612128,"specPH.2019.10.01_daybefore10.xlsx","MOATS_13",2032.856,13,7.52484040483851,"2019-10-01","AllChange",7.5,13,"",2028.96434583064
"Krill","MOATS","13","Day","NA","Fasting","0.39583333333333331",2019-10-01,30,7.38147169663798,"specPH.2019.10.01_daybefore10.xlsx","MOATS_13",2032.856,13,7.53216216712563,"2019-10-01","AllChange",7.5,13,"",2027.03826851569
"Krill","MOATS","2","Day","NA","Fasting","0.375",2019-09-27,28.8,7.40558892165506,"specPH.2019.09.27_dayandnight.xlsx","MOATS_2",1972.442,13,7.55748109544337,"2019-09-27","AllChange",7.5,13,"",1962.80721928316
"Krill","MOATS","2","Day","NA","Fasting","0.37708333333333338",2019-09-27,28.8,7.3966737293802,"specPH.2019.09.27_dayandnight.xlsx","MOATS_2",1972.442,13,7.54783839286965,"2019-09-27","AllChange",7.5,13,"",1965.24520463134
"Krill","MOATS","5","Day","NA","Fasting","0.37847222222222227",2019-09-27,28.8,7.34018867241885,"specPH.2019.09.27_dayandnight.xlsx","MOATS_5",1972.442,11,7.51288295144401,"2019-09-27","Ambient",7.9,11,"",1980.78548806015
"Krill","MOATS","5","Day","NA","Fasting","0.37986111111111115",2019-09-27,28.8,7.35629309086733,"specPH.2019.09.27_dayandnight.xlsx","MOATS_5",1972.442,11,7.53049342024388,"2019-09-27","Ambient",7.9,11,"",1976.33161081509
"Krill","MOATS","8","Day","NA","Fasting","0.38125000000000003",2019-09-27,28.8,7.39523943931677,"specPH.2019.09.27_dayandnight.xlsx","MOATS_8",1972.442,13,7.54628691806957,"2019-09-27","AllChange",7.5,13,"",1965.63763822091
"Krill","MOATS","8","Day","NA","Fasting","0.38263888888888892",2019-09-27,28.8,7.3966737293802,"specPH.2019.09.27_dayandnight.xlsx","MOATS_8",1972.442,13,7.54783839286965,"2019-09-27","AllChange",7.5,13,"",1965.24520463134
"Krill","MOATS","13","Day","NA","Fasting","0.3840277777777778",2019-09-27,28.8,7.4406860791898,"specPH.2019.09.27_dayandnight.xlsx","MOATS_13",1972.442,13,7.59541768261282,"2019-09-27","AllChange",7.5,13,"",1953.21665898843
"Krill","MOATS","13","Day","NA","Fasting","0.38541666666666669",2019-09-27,28.8,7.44269525572723,"specPH.2019.09.27_dayandnight.xlsx","MOATS_13",1972.442,13,7.59758774715911,"2019-09-27","AllChange",7.5,13,"",1952.66729668953
"Krill","MOATS","2","Night","NA","IA & ART","0.57013888888888886",2019-09-27,28.8,7.45979425355675,"specPH.2019.09.27_dayandnight.xlsx","MOATS_2",1972.442,14,7.60243354135397,"2019-09-27","AllChange",7.57,14,"",1947.98697099822
"Krill","MOATS","2","Night","NA","IA & ART","0.5708333333333333",2019-09-27,28.8,7.4820633026565,"specPH.2019.09.27_dayandnight.xlsx","MOATS_2",1972.442,14,7.62631131302904,"2019-09-27","AllChange",7.57,14,"",1941.87098032352
"Krill","MOATS","5","Night","NA","IA & ART","0.57222222222222219",2019-09-27,28.8,7.30315287507714,"specPH.2019.09.27_dayandnight.xlsx","MOATS_5",1972.442,12,7.45950573941706,"2019-09-27","Ambient",7.9,12,"",1991.13787159994
"Krill","MOATS","5","Night","NA","IA & ART","0.57361111111111118",2019-09-27,28.8,7.30271939372025,"specPH.2019.09.27_dayandnight.xlsx","MOATS_5",1972.442,12,7.45903524054401,"2019-09-27","Ambient",7.9,12,"",1991.26013594639
"Krill","MOATS","8","Night","NA","IA & ART","0.57500000000000007",2019-09-27,28.8,7.47493397547411,"specPH.2019.09.27_dayandnight.xlsx","MOATS_8",1972.442,14,7.61867074071437,"2019-09-27","AllChange",7.57,14,"",1943.83218736907
"Krill","MOATS","8","Night","NA","IA & ART","0.5756944444444444",2019-09-27,28.8,7.45979425355675,"specPH.2019.09.27_dayandnight.xlsx","MOATS_8",1972.442,14,7.60243354135397,"2019-09-27","AllChange",7.57,14,"",1947.98697099822
"Krill","MOATS","13","Night","NA","IA & ART","0.57708333333333328",2019-09-27,28.8,7.40453801730383,"specPH.2019.09.27_dayandnight.xlsx","MOATS_13",1972.442,14,7.54306943005133,"2019-09-27","AllChange",7.57,14,"",1963.09450457728
"Krill","MOATS","13","Night","NA","IA & ART","0.57847222222222217",2019-09-27,28.8,7.43010469646958,"specPH.2019.09.27_dayandnight.xlsx","MOATS_13",1972.442,14,7.57055275245249,"2019-09-27","AllChange",7.57,14,"",1956.10863096555
"Krill","MOATS","13","Day","NA","Fasting","0.39930555555555558",2019-09-24,28.8,7.43425215854976,"specPH.2019.09.24_daybefore10.xlsx","MOATS_13",1972.442,13,7.5884671389083,"2019-09-24","AllChange",7.5,13,"",1954.97530572659
"Krill","MOATS","12","Day","NA","Fasting","0.39999999999999997",2019-09-24,28.8,7.4321089813516,"specPH.2019.09.24_daybefore10.xlsx","MOATS_12",1972.442,11,7.61340324356284,"2019-09-24","Current",7.64,11,"",1955.56097110944
"Krill","MOATS","11","Day","NA","Fasting","0.40138888888888885",2019-09-24,28.8,7.51573958804938,"specPH.2019.09.24_daybefore10.xlsx","MOATS_11",1972.442,13,7.67628432524207,"2019-09-24","HighTemperature",7.64,13,"",1932.55146909831
"Krill","MOATS","10","Day","NA","Fasting","0.40277777777777773",2019-09-24,28.8,7.47217304493115,"specPH.2019.09.24_daybefore10.xlsx","MOATS_10",1972.442,11,7.65711776625532,"2019-09-24","Current",7.64,11,"",1944.59081643736
"Krill","MOATS","8","Day","NA","Fasting","0.40416666666666662",2019-09-24,28.8,7.38286495155246,"specPH.2019.09.24_daybefore10.xlsx","MOATS_8",1972.442,13,7.53290033343086,"2019-09-24","AllChange",7.5,13,"",1969.02657775265
"Krill","MOATS","7","Day","NA","Fasting","0.4055555555555555",2019-09-24,28.8,7.51622907481039,"specPH.2019.09.24_daybefore10.xlsx","MOATS_7",1972.442,11,7.70502238143104,"2019-09-24","Current",7.64,11,"",1932.41520313271
"Krill","MOATS","6","Day","NA","Fasting","0.4069444444444445",2019-09-24,28.8,7.50746225732971,"specPH.2019.09.24_daybefore10.xlsx","MOATS_6",1972.442,13,7.66738969111397,"2019-09-24","HighTemperature",7.64,13,"",1934.85191109982
"Krill","MOATS","5","Day","NA","Fasting","0.40833333333333338",2019-09-24,28.8,7.41052482922278,"specPH.2019.09.24_daybefore10.xlsx","MOATS_5",1972.442,11,7.58981272371742,"2019-09-24","Ambient",7.9,11,"",1961.45816401412
"Krill","MOATS","4","Day","NA","Fasting","0.40972222222222227",2019-09-24,28.8,7.56342360616652,"specPH.2019.09.24_daybefore10.xlsx","MOATS_4",1972.442,11,7.75608316972447,"2019-09-24","Ambient",7.9,11,"",1919.1342893845
"Krill","MOATS","3","Day","NA","Fasting","0.41111111111111115",2019-09-24,28.8,7.48100923010253,"specPH.2019.09.24_daybefore10.xlsx","MOATS_3",1972.442,11,7.66674172059368,"2019-09-24","Current",7.64,11,"",1942.16116140497
"Krill","MOATS","2","Day","NA","Fasting","0.41250000000000003",2019-09-24,28.8,7.40354767433677,"specPH.2019.09.24_daybefore10.xlsx","MOATS_2",1972.442,13,7.55527342597656,"2019-09-24","AllChange",7.5,13,"",1963.36525569474
"Krill","MOATS","1","Day","NA","Fasting","0.41319444444444442",2019-09-24,28.8,7.50366948103776,"specPH.2019.09.24_daybefore10.xlsx","MOATS_1",1972.442,13,7.66331179616339,"2019-09-24","HighTemperature",7.64,13,"",1935.90368394382
"Krill","MOATS","13","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.3512007926212,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_13",1972.442,14,7.48570355787189,"2019-09-23","AllChange",7.57,14,"",1977.73740837834
"Krill","MOATS","12","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.4406860791898,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_12",1972.442,12,7.60903389610182,"2019-09-23","Current",7.73,12,"",1953.21665898843
"Krill","MOATS","11","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.50366948103776,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_11",1972.442,14,7.64944241415046,"2019-09-23","HighTemperature",7.73,14,"",1935.90368394382
"Krill","MOATS","10","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.45908701179876,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_10",1972.442,12,7.62900846922815,"2019-09-23","Current",7.73,12,"",1948.18077619641
"Krill","MOATS","8","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.35896480266328,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_8",1972.442,14,7.49405320366832,"2019-09-23","AllChange",7.57,14,"",1975.59490535603
"Krill","MOATS","7","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.4674664650778,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_7",1972.442,12,7.63809667159709,"2019-09-23","Current",7.73,12,"",1945.88302942582
"Krill","MOATS","6","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.47796346800186,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_6",1972.442,14,7.62191793686137,"2019-09-23","HighTemperature",7.73,14,"",1942.9992161463
"Krill","MOATS","5","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.34693471902322,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_5",1972.442,12,7.50707978023877,"2019-09-23","Ambient",7.9,12,"",1978.91686667449
"Krill","MOATS","4","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.38989987870247,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_4",1972.442,12,7.55381975654987,"2019-09-23","Ambient",7.9,12,"",1967.0992061592
"Krill","MOATS","3","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.47493397547411,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_3",1972.442,12,7.64619112760715,"2019-09-23","Current",7.73,12,"",1943.83218736907
"Krill","MOATS","2","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.37745843003702,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_2",1972.442,14,7.51394463681046,"2019-09-23","AllChange",7.57,14,"",1970.50940475352
"Krill","MOATS","13","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.38286495155246,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_13",1972.442,14,7.51976001001494,"2019-09-23","AllChange",7.57,14,"",1969.02657775265
"Krill","MOATS","8","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.34361571766977,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_8",1972.442,14,7.47754754841774,"2019-09-23","AllChange",7.57,14,"",1979.83565679422
"Krill","MOATS","2","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.38373335792439,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_2",1972.442,14,7.52069407782083,"2019-09-23","AllChange",7.57,14,"",1968.78853909173
"Krill","MOATS","3","Night","NA","IA","0.85416666666666663",2019-09-23,28.8,7.32975131009211,"specPH.2019.09.23_problemstart_2100.xlsx","MOATS_3",1972.442,12,7.48839723826124,"2019-09-23","Current",7.73,12,"",1983.68590218233
"Krill","MOATS","13","Day/Night Transition","NA","IA","0.43888888888888888",2019-09-23,28.8,7.64353815872717,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_13",1972.442,NA,NA,"2019-09-23","AllChange",NA,NA,"",1895.70703157974
"Krill","MOATS","12","Day/Night Transition","NA","IA","0.43958333333333338",2019-09-23,28.8,7.39916160378624,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_12",1972.442,NA,NA,"2019-09-23","Current",NA,NA,"",1964.56465039792
"Krill","MOATS","11","Day/Night Transition","NA","IA","0.44027777777777777",2019-09-23,28.8,7.55844352053962,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_11",1972.442,NA,NA,"2019-09-23","HighTemperature",NA,NA,"",1920.55070117174
"Krill","MOATS","10","Day/Night Transition","NA","IA","0.44097222222222227",2019-09-23,28.8,7.13190630948942,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_10",1972.442,NA,NA,"2019-09-23","Current",NA,NA,"",2042.8351598408
"Krill","MOATS","8","Day/Night Transition","NA","IA","0.44166666666666665",2019-09-23,28.8,7.49388972963282,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_8",1972.442,NA,NA,"2019-09-23","AllChange",NA,NA,"",1938.60952607965
"Krill","MOATS","7","Day/Night Transition","NA","IA","0.44236111111111115",2019-09-23,28.8,7.58851451848313,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_7",1972.442,NA,NA,"2019-09-23","Current",NA,NA,"",1911.93441104428
"Krill","MOATS","6","Day/Night Transition","NA","IA","0.44305555555555554",2019-09-23,28.8,7.49726189154208,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_6",1972.442,NA,NA,"2019-09-23","HighTemperature",NA,NA,"",1937.67748668073
"Krill","MOATS","5","Day/Night Transition","NA","IA","0.44375000000000003",2019-09-23,28.8,7.55844352053962,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_5",1972.442,NA,NA,"2019-09-23","Ambient",NA,NA,"",1920.55070117174
"Krill","MOATS","4","Day/Night Transition","NA","IA","0.44444444444444442",2019-09-23,28.8,7.4951457721707,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_4",1972.442,NA,NA,"2019-09-23","Ambient",NA,NA,"",1938.26247990782
"Krill","MOATS","3","Day/Night Transition","NA","IA","0.44513888888888892",2019-09-23,28.8,7.52432797133582,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_3",1972.442,NA,NA,"2019-09-23","Current",NA,NA,"",1930.15668284146
"Krill","MOATS","2","Day/Night Transition","NA","IA","0.4458333333333333",2019-09-23,28.8,7.38160908059407,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_2",1972.442,NA,NA,"2019-09-23","AllChange",NA,NA,"",1969.37088851575
"Krill","MOATS","1","Day/Night Transition","NA","IA","0.4465277777777778",2019-09-23,28.8,7.47463455444305,"specPH.2019.09.23_problemstart_1000.xlsx","MOATS_1",1972.442,NA,NA,"2019-09-23","HighTemperature",NA,NA,"",1943.91448274895
"Krill","MOATS","13","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.58851451848313,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_13",1972.442,14,7.73983739340762,"2019-09-23","AllChange",7.57,14,"",1911.93441104428
"Krill","MOATS","12","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,6.93895383077416,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_12",1972.442,12,7.07258440485642,"2019-09-23","Current",7.73,12,"",2116.07390972717
"Krill","MOATS","12","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.44898446814349,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_12",1972.442,12,7.61804468905641,"2019-09-23","Current",7.73,12,"",1950.94697031414
"Krill","MOATS","11","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.5865344804675,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_11",1972.442,14,7.73773686962198,"2019-09-23","HighTemperature",7.73,14,"",1912.50667621214
"Krill","MOATS","10","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.63772469643178,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_10",1972.442,12,7.82108326769698,"2019-09-23","Current",7.73,12,"",1897.45366520808
"Krill","MOATS","8","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.42144226071233,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_8",1972.442,14,7.56124331127911,"2019-09-23","AllChange",7.57,14,"",1958.47526950777
"Krill","MOATS","7","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.50712384727562,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_7",1972.442,12,7.68102585975271,"2019-09-23","Current",7.73,12,"",1934.94581272639
"Krill","MOATS","7","Night","NA","IA","0.69791666666666663",2019-09-23,28.8,7.53432818278615,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_7",1972.442,12,7.71038094106124,"2019-09-23","Current",7.73,12,"",1927.35715815692
"Krill","MOATS","11","Night","NA","IA","0.69791666666666663",2019-09-23,29.6,7.54851660859374,"specPH.2019.09.23_problemstart_1645.xlsx","MOATS_11",2012.718,14,7.6977192355864,"2019-09-23","HighTemperature",7.73,14,"",1960.55008039258
"Krill","MOATS","1","Night","NA","Fasting","0.53125",2019-10-15,30.25,7.3886780382345,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_1",2045.44225,14,7.52686629256122,"2019-10-15","HighTemperature",7.73,14,"",2036.96832734399
"Krill","MOATS","1","Night","NA","Fasting","0.53194444444444444",2019-10-15,30.25,7.41431875664552,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_1",2045.44225,14,7.55443092382731,"2019-10-15","HighTemperature",7.73,14,"",2029.63223465006
"Krill","MOATS","2","Night","NA","Fasting","0.53263888888888888",2019-10-15,30.25,7.44050718132837,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_2",2045.44225,14,7.58255851406057,"2019-10-15","AllChange",7.57,14,"",2022.13669982615
"Krill","MOATS","2","Night","NA","Fasting","0.53333333333333333",2019-10-15,30.25,7.42017763304348,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_2",2045.44225,14,7.56072636275925,"2019-10-15","AllChange",7.57,14,"",2027.95635824325
"Krill","MOATS","3","Night","NA","Fasting","0.53402777777777777",2019-10-15,30.25,7.5378201196504,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_3",2045.44225,12,7.71499390642626,"2019-10-15","Current",7.73,12,"",1993.8935579487
"Krill","MOATS","3","Night","NA","Fasting","0.53472222222222221",2019-10-15,30.25,7.52654081452324,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_3",2045.44225,12,7.70285450944285,"2019-10-15","Current",7.73,12,"",1997.22036947558
"Krill","MOATS","4","Night","NA","Fasting","0.53541666666666665",2019-10-15,30.25,7.53422803545442,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_4",2045.44225,12,7.71112963433215,"2019-10-15","Ambient",7.9,12,"",1994.95505477977
"Krill","MOATS","4","Night","NA","Fasting","0.53611111111111109",2019-10-15,30.25,7.53593294024818,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_4",2045.44225,12,7.71296393002713,"2019-10-15","Ambient",7.9,12,"",1994.45147923798
"Krill","MOATS","5","Night","NA","Fasting","0.53680555555555554",2019-10-15,30.25,7.5755205641204,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_5",2045.44225,12,7.7554492792863,"2019-10-15","Ambient",7.9,12,"",1982.62447969807
"Krill","MOATS","5","Night","NA","Fasting","0.53749999999999998",2019-10-15,30.25,7.54793594297597,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_5",2045.44225,12,7.72586740067128,"2019-10-15","Ambient",7.9,12,"",1990.89353230949
"Krill","MOATS","6","Night","NA","Fasting","0.53819444444444442",2019-10-15,30.25,7.44918816879938,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_6",2045.44225,14,7.59187431750249,"2019-10-15","HighTemperature",7.73,14,"",2019.64764571576
"Krill","MOATS","6","Night","NA","Fasting","0.53888888888888886",2019-10-15,30.25,7.51560144845656,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_6",2045.44225,14,7.66295873092109,"2019-10-15","HighTemperature",7.73,14,"",2000.43002361989
"Krill","MOATS","7","Night","NA","Fasting","0.5395833333333333",2019-10-15,30.25,7.55538402053962,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_7",2045.44225,12,7.73386481901851,"2019-10-15","Current",7.73,12,"",1988.67405592231
"Krill","MOATS","7","Night","NA","Fasting","0.54027777777777775",2019-10-15,30.25,7.56228274980147,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_7",2045.44225,12,7.74126579278487,"2019-10-15","Current",7.73,12,"",1986.60979167247
"Krill","MOATS","8","Night","NA","Fasting","0.54097222222222219",2019-10-15,30.25,7.39610210378624,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_8",2045.44225,14,7.53484923215711,"2019-10-15","AllChange",7.57,14,"",2034.84323011104
"Krill","MOATS","8","Night","NA","Fasting","0.54166666666666663",2019-10-15,30.25,7.37516157053529,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_8",2045.44225,14,7.51232995244908,"2019-10-15","AllChange",7.57,14,"",2040.84177563059
"Krill","MOATS","10","Night","NA","Fasting","0.54236111111111118",2019-10-15,30.25,7.53638654841243,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_10",2045.44225,12,7.71345190239728,"2019-10-15","Current",7.73,12,"",1994.31742453843
"Krill","MOATS","10","Night","NA","Fasting","0.54305555555555551",2019-10-15,30.25,7.55274635000283,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_10",2045.44225,12,7.73103344128907,"2019-10-15","Current",7.73,12,"",1989.4611294031
"Krill","MOATS","12","Night","NA","Fasting","0.54375000000000007",2019-10-15,30.25,7.48586303026932,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_12",2045.44225,12,7.65895106526937,"2019-10-15","Current",7.73,12,"",2009.0834853803
"Krill","MOATS","12","Night","NA","Fasting","0.54513888888888895",2019-10-15,30.25,7.47678750828724,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_12",2045.44225,12,7.64913189466906,"2019-10-15","Current",7.73,12,"",2011.70682616816
"Krill","MOATS","13","Night","NA","Fasting","0.54583333333333328",2019-10-15,30.25,7.35135412058002,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_13",2045.44225,14,7.48672395460421,"2019-10-15","AllChange",7.57,14,"",2047.68685462445
"Krill","MOATS","13","Night","NA","Fasting","0.54861111111111105",2019-10-15,30.25,7.41271220886056,"specPH.2019.10.16_nightafter1230_butfasting.xlsx","MOATS_13",2045.44225,14,7.55270443280966,"2019-10-15","AllChange",7.57,14,"",2030.09173868133
"Krill","MOATS","3","Day","NA","NA","0.3576388888888889",2019-10-15,30.25,7.35235354497415,"specPH.2019.10.15_daybefore10.xlsx","MOATS_3",2045.44225,11,7.52724975821089,"2019-10-15","Current",7.64,11,"",2047.39874337762
"Krill","MOATS","3","Day","NA","NA","0.35833333333333334",2019-10-15,30.25,7.47063812866919,"specPH.2019.10.15_daybefore10.xlsx","MOATS_3",2045.44225,11,7.65644864788184,"2019-10-15","Current",7.64,11,"",2013.4805252077
"Krill","MOATS","7","Day","NA","NA","0.35902777777777778",2019-10-15,30.25,7.5189808083909,"specPH.2019.10.15_daybefore10.xlsx","MOATS_7",2045.44225,11,7.70894604537326,"2019-10-15","Current",7.64,11,"",1999.44018882318
"Krill","MOATS","7","Day","NA","NA","0.35972222222222222",2019-10-15,30.25,7.48609344497746,"specPH.2019.10.15_daybefore10.xlsx","MOATS_7",2045.44225,11,7.67326054243029,"2019-10-15","Current",7.64,11,"",2009.01678836168
"Krill","MOATS","10","Day","NA","NA","0.36041666666666666",2019-10-15,30.25,7.49040037682715,"specPH.2019.10.15_daybefore10.xlsx","MOATS_10",2045.44225,11,7.67794103654481,"2019-10-15","Current",7.64,11,"",2007.76917157613
"Krill","MOATS","10","Day","NA","NA","0.3611111111111111",2019-10-15,30.25,7.48371805052426,"specPH.2019.10.15_daybefore10.xlsx","MOATS_10",2045.44225,11,7.67067825926528,"2019-10-15","Current",7.64,11,"",2009.70415157768
"Krill","MOATS","12","Day","NA","NA","0.36180555555555555",2019-10-15,30.25,7.41597875777391,"specPH.2019.10.15_daybefore10.xlsx","MOATS_12",2045.44225,11,7.59682654135168,"2019-10-15","Current",7.64,11,"",2029.157431388
"Krill","MOATS","12","Day","NA","NA","0.36249999999999999",2019-10-15,30.25,7.42516670651877,"specPH.2019.10.15_daybefore10.xlsx","MOATS_12",2045.44225,11,7.6068631578712,"2019-10-15","Current",7.64,11,"",2026.52898733725
"Krill","MOATS","1","Day","NA","NA","0.3972222222222222",2019-10-15,30.25,7.39803738285215,"specPH.2019.10.15_daybefore10.xlsx","MOATS_1",2045.44225,13,7.55023547178588,"2019-10-15","HighTemperature",7.64,13,"",2034.2894624729
"Krill","MOATS","1","Day","NA","NA","0.3972222222222222",2019-10-15,30.25,7.23331245814502,"specPH.2019.10.15_daybefore10.xlsx","MOATS_1",2045.44225,13,7.37236867499167,"2019-10-15","HighTemperature",7.64,13,"",2082.63478753116
