experiment,unit,unit_number,id_1,id_2,id_3,time,DaySEC,wholeseconds,HoursFromMID,date,salinity,pHat25C,fileName,unit_ID,alk,insituTemp,pH,dateString,treatName,treatpH,treatTemp,treatOther,dic
Krill,MOATS,1,Day,NA,Fasting,0.375694444,86400,32459.99996,9.016666656,10/8/19,30.25,7.429049481,specPH.2019.10.09_daybefore10.xlsx,MOATS_1,2045.44225,13,7.583752362,10/8/19,HighTemperature,7.64,13,,2025.417835
Krill,MOATS,1,Day,NA,Fasting,0.376388889,86400,32520.00001,9.033333336,10/8/19,30.25,7.429049481,specPH.2019.10.09_daybefore10.xlsx,MOATS_1,2045.44225,13,7.583752362,10/8/19,HighTemperature,7.64,13,,2025.417835
Krill,MOATS,2,Day,NA,Fasting,0.377083333,86400,32579.99997,9.049999992,10/8/19,30.25,7.379805452,specPH.2019.10.09_daybefore10.xlsx,MOATS_2,2045.44225,13,7.530516839,10/8/19,AllChange,7.5,13,,2039.510177
Krill,MOATS,2,Day,NA,Fasting,0.379166667,86400,32760.00003,9.100000008,10/8/19,30.25,7.380944197,specPH.2019.10.09_daybefore10.xlsx,MOATS_2,2045.44225,13,7.531748616,10/8/19,AllChange,7.5,13,,2039.183788
Krill,MOATS,3,Day,NA,Fasting,0.380555556,86400,32880.00004,9.133333344,10/8/19,30.25,7.476787508,specPH.2019.10.09_daybefore10.xlsx,MOATS_3,2045.44225,11,7.663140702,10/8/19,Current,7.64,11,,2011.706826
Krill,MOATS,3,Day,NA,Fasting,0.381944444,86400,32999.99996,9.166666656,10/8/19,30.25,7.489930998,specPH.2019.10.09_daybefore10.xlsx,MOATS_3,2045.44225,11,7.677431045,10/8/19,Current,7.64,11,,2007.905225
Krill,MOATS,4,Day,NA,Fasting,0.381944444,86400,32999.99996,9.166666656,10/8/19,30.25,7.560364106,specPH.2019.10.09_daybefore10.xlsx,MOATS_4,2045.44225,11,7.753653258,10/8/19,Ambient,7.9,11,,1987.184738
Krill,MOATS,4,Day,NA,Fasting,0.382638889,86400,33060.00001,9.183333336,10/8/19,30.25,7.570170939,specPH.2019.10.09_daybefore10.xlsx,MOATS_4,2045.44225,11,7.764212495,10/8/19,Ambient,7.9,11,,1984.238966
Krill,MOATS,5,Day,NA,Fasting,0.382638889,86400,33060.00001,9.183333336,10/8/19,30.25,7.57927954,specPH.2019.10.09_daybefore10.xlsx,MOATS_5,2045.44225,11,7.774007261,10/8/19,Ambient,7.9,11,,1981.486726
Krill,MOATS,5,Day,NA,Fasting,0.383333333,86400,33119.99997,9.199999992,10/8/19,30.25,7.587362389,specPH.2019.10.09_daybefore10.xlsx,MOATS_5,2045.44225,11,7.782688636,10/8/19,Ambient,7.9,11,,1979.030663
Krill,MOATS,6,Day,NA,Fasting,0.384027778,86400,33180.00002,9.216666672,10/8/19,30.25,7.47794973,specPH.2019.10.09_daybefore10.xlsx,MOATS_6,2045.44225,13,7.636489852,10/8/19,HighTemperature,7.64,13,,2011.371267
Krill,MOATS,6,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/8/19,30.25,7.474903968,specPH.2019.10.09_daybefore10.xlsx,MOATS_6,2045.44225,13,7.633210409,10/8/19,HighTemperature,7.64,13,,2012.250416
Krill,MOATS,7,Day,NA,Fasting,0.386805556,86400,33420.00004,9.283333344,10/8/19,30.25,7.516364068,specPH.2019.10.09_daybefore10.xlsx,MOATS_7,2045.44225,11,7.70611145,10/8/19,Current,7.64,11,,2000.206775
Krill,MOATS,7,Day,NA,Fasting,0.388888889,86400,33600.00001,9.333333336,10/8/19,30.25,7.512680088,specPH.2019.10.09_daybefore10.xlsx,MOATS_7,2045.44225,11,7.702119303,10/8/19,Current,7.64,11,,2001.284544
Krill,MOATS,8,Day,NA,Fasting,0.389583333,86400,33659.99997,9.349999992,10/8/19,30.25,7.404232075,specPH.2019.10.09_daybefore10.xlsx,MOATS_8,2045.44225,13,7.556933442,10/8/19,AllChange,7.5,13,,2032.517267
Krill,MOATS,8,Day,NA,Fasting,0.390277778,86400,33720.00002,9.366666672,10/8/19,30.25,7.409579085,specPH.2019.10.09_daybefore10.xlsx,MOATS_8,2045.44225,13,7.562713846,10/8/19,AllChange,7.5,13,,2030.987864
Krill,MOATS,10,Day,NA,Fasting,0.390972222,86400,33779.99998,9.383333328,10/8/19,30.25,7.564426648,specPH.2019.10.09_daybefore10.xlsx,MOATS_10,2045.44225,11,7.758029189,10/8/19,Current,7.64,11,,1985.966563
Krill,MOATS,10,Day,NA,Fasting,0.391666667,86400,33840.00003,9.400000008,10/8/19,30.25,7.492931549,specPH.2019.10.09_daybefore10.xlsx,MOATS_10,2045.44225,11,7.680690796,10/8/19,Current,7.64,11,,2007.03512
Krill,MOATS,11,Day,NA,Fasting,0.392361111,86400,33899.99999,9.416666664,10/8/19,30.25,7.604502378,specPH.2019.10.09_daybefore10.xlsx,MOATS_11,2045.44225,13,7.771868412,10/8/19,HighTemperature,7.64,13,,1973.776945
Krill,MOATS,11,Day,NA,Fasting,0.393055556,86400,33960.00004,9.433333344,10/8/19,30.25,7.552070554,specPH.2019.10.09_daybefore10.xlsx,MOATS_11,2045.44225,13,7.716009941,10/8/19,HighTemperature,7.64,13,,1989.662595
Krill,MOATS,12,Day,NA,Fasting,0.39375,86400,34020,9.45,10/8/19,30.25,7.468882987,specPH.2019.10.09_daybefore10.xlsx,MOATS_12,2045.44225,11,7.654537939,10/8/19,Current,7.64,11,,2013.986251
Krill,MOATS,12,Day,NA,Fasting,0.394444444,86400,34079.99996,9.466666656,10/8/19,30.25,7.500609981,specPH.2019.10.09_daybefore10.xlsx,MOATS_12,2045.44225,11,7.689027881,10/8/19,Current,7.64,11,,2004.804355
Krill,MOATS,13,Day,NA,Fasting,0.395138889,86400,34140.00001,9.483333336,10/8/19,30.25,7.421742479,specPH.2019.10.09_daybefore10.xlsx,MOATS_13,2045.44225,13,7.575858917,10/8/19,AllChange,7.5,13,,2027.508694
Krill,MOATS,13,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/8/19,30.25,7.375765033,specPH.2019.10.09_daybefore10.xlsx,MOATS_13,2045.44225,13,7.526146209,10/8/19,AllChange,7.5,13,,2040.668684
Krill,MOATS,1,Night,NA,IA & ART,0.607638889,86400,52500.00001,14.58333334,10/8/19,30.25,7.482102862,specPH.2019.10.08_nightafter12.xlsx,MOATS_1,2045.44225,14,7.627149542,10/8/19,HighTemperature,7.73,14,,2010.171249
Krill,MOATS,1,Night,NA,IA & ART,0.608333333,86400,52559.99997,14.59999999,10/8/19,30.25,7.470638129,specPH.2019.10.08_nightafter12.xlsx,MOATS_1,2045.44225,14,7.614871708,10/8/19,HighTemperature,7.73,14,,2013.480525
Krill,MOATS,2,Night,NA,IA & ART,0.609027778,86400,52620.00002,14.61666667,10/8/19,30.25,7.427435595,specPH.2019.10.08_nightafter12.xlsx,MOATS_2,2045.44225,14,7.568523104,10/8/19,AllChange,7.57,14,,2025.879725
Krill,MOATS,2,Night,NA,IA & ART,0.609027778,86400,52620.00002,14.61666667,10/8/19,30.25,7.449536448,specPH.2019.10.08_nightafter12.xlsx,MOATS_2,2045.44225,14,7.59224797,10/8/19,AllChange,7.57,14,,2019.547717
Krill,MOATS,3,Night,NA,IA & ART,0.609722222,86400,52679.99998,14.63333333,10/8/19,30.25,7.553596851,specPH.2019.10.08_nightafter12.xlsx,MOATS_3,2045.44225,12,7.731946503,10/8/19,Current,7.73,12,,1989.207472
Krill,MOATS,3,Night,NA,IA & ART,0.609722222,86400,52679.99998,14.63333333,10/8/19,30.25,7.508833991,specPH.2019.10.08_nightafter12.xlsx,MOATS_3,2045.44225,12,7.683766416,10/8/19,Current,7.73,12,,2002.407964
Krill,MOATS,4,Night,NA,IA & ART,0.610416667,86400,52740.00003,14.65000001,10/8/19,30.25,7.567803971,specPH.2019.10.08_nightafter12.xlsx,MOATS_4,2045.44225,12,7.747184346,10/8/19,Ambient,7.9,12,,1984.951573
Krill,MOATS,4,Night,NA,IA & ART,0.610416667,86400,52740.00003,14.65000001,10/8/19,30.25,7.568806635,specPH.2019.10.08_nightafter12.xlsx,MOATS_4,2045.44225,12,7.748258721,10/8/19,Ambient,7.9,12,,1984.649836
Krill,MOATS,5,Night,NA,IA & ART,0.6125,86400,52920,14.7,10/8/19,30.25,7.542046945,specPH.2019.10.08_nightafter12.xlsx,MOATS_5,2045.44225,12,7.71953892,10/8/19,Ambient,7.9,12,,1992.641976
Krill,MOATS,5,Night,NA,IA & ART,0.6125,86400,52920,14.7,10/8/19,30.25,7.582250321,specPH.2019.10.08_nightafter12.xlsx,MOATS_5,2045.44225,12,7.762650528,10/8/19,Ambient,7.9,12,,1980.58556
Krill,MOATS,6,Night,NA,IA & ART,0.614583333,86400,53099.99997,14.74999999,10/8/19,30.25,7.538370342,specPH.2019.10.08_nightafter12.xlsx,MOATS_6,2045.44225,14,7.687235742,10/8/19,HighTemperature,7.73,14,,1993.73079
Krill,MOATS,6,Night,NA,IA & ART,0.615277778,86400,53160.00002,14.76666667,10/8/19,30.25,7.482102862,specPH.2019.10.08_nightafter12.xlsx,MOATS_6,2045.44225,14,7.627149542,10/8/19,HighTemperature,7.73,14,,2010.171249
Krill,MOATS,7,Night,NA,IA & ART,0.61875,86400,53460,14.85,10/8/19,30.25,7.50929524,specPH.2019.10.08_nightafter12.xlsx,MOATS_7,2045.44225,12,7.684264109,10/8/19,Current,7.73,12,,2002.27333
Krill,MOATS,7,Night,NA,IA & ART,0.619444444,86400,53519.99996,14.86666666,10/8/19,30.25,7.590570929,specPH.2019.10.08_nightafter12.xlsx,MOATS_7,2045.44225,12,7.771545329,10/8/19,Current,7.73,12,,1978.051989
Krill,MOATS,8,Night,NA,IA & ART,0.620138889,86400,53580.00001,14.88333334,10/8/19,30.25,7.438617029,specPH.2019.10.08_nightafter12.xlsx,MOATS_8,2045.44225,14,7.580529557,10/8/19,AllChange,7.57,14,,2022.678262
Krill,MOATS,8,Night,NA,IA & ART,0.620833333,86400,53639.99997,14.89999999,10/8/19,30.25,7.401478517,specPH.2019.10.08_nightafter12.xlsx,MOATS_8,2045.44225,14,7.540629562,10/8/19,AllChange,7.57,14,,2033.304953
Krill,MOATS,10,Night,NA,IA & ART,0.621527778,86400,53700.00002,14.91666667,10/8/19,30.25,7.553062065,specPH.2019.10.08_nightafter12.xlsx,MOATS_10,2045.44225,12,7.731372391,10/8/19,Current,7.73,12,,1989.366983
Krill,MOATS,11,Night,NA,IA & ART,0.623611111,86400,53879.99999,14.96666666,10/8/19,30.25,7.561097491,specPH.2019.10.08_nightafter12.xlsx,MOATS_11,2045.44225,14,7.711412531,10/8/19,HighTemperature,7.73,14,,1986.965047
Krill,MOATS,11,Night,NA,IA & ART,0.624305556,86400,53940.00004,14.98333334,10/8/19,30.25,7.563774753,specPH.2019.10.08_nightafter12.xlsx,MOATS_11,2045.44225,14,7.714256725,10/8/19,HighTemperature,7.73,14,,1986.162238
Krill,MOATS,12,Night,NA,IA & ART,0.625,86400,54000,15,10/8/19,30.25,7.524275791,specPH.2019.10.08_nightafter12.xlsx,MOATS_12,2045.44225,12,7.700414877,10/8/19,Current,7.73,12,,1997.886251
Krill,MOATS,12,Night,NA,IA & ART,0.625,86400,54000,15,10/8/19,30.25,7.575520564,specPH.2019.10.08_nightafter12.xlsx,MOATS_12,2045.44225,12,7.755449279,10/8/19,Current,7.73,12,,1982.62448
Krill,MOATS,13,Night,NA,IA & ART,0.625694444,86400,54059.99996,15.01666666,10/8/19,30.25,7.414859409,specPH.2019.10.08_nightafter12.xlsx,MOATS_13,2045.44225,14,7.555011918,10/8/19,AllChange,7.57,14,,2029.477596
Krill,MOATS,13,Night,NA,IA & ART,0.626388889,86400,54120.00001,15.03333334,10/8/19,30.25,7.373404562,specPH.2019.10.08_nightafter12.xlsx,MOATS_13,2045.44225,14,7.510440226,10/8/19,AllChange,7.57,14,,2041.345838
Krill,MOATS,1,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/7/19,30.35,7.287955127,specPH.2019.10.07_daybefore10.xlsx,MOATS_1,2050.47675,13,7.431282726,10/7/19,HighTemperature,7.64,13,,2071.053124
Krill,MOATS,1,Day,NA,Fasting,0.388888889,86400,33600.00001,9.333333336,10/7/19,30.35,7.462210872,specPH.2019.10.07_daybefore10.xlsx,MOATS_1,2050.47675,13,7.619594334,10/7/19,HighTemperature,7.64,13,,2020.630598
Krill,MOATS,2,Day,NA,Fasting,0.389583333,86400,33659.99997,9.349999992,10/7/19,30.35,7.358664147,specPH.2019.10.07_daybefore10.xlsx,MOATS_2,2050.47675,13,7.50770946,10/7/19,AllChange,7.5,13,,2050.397396
Krill,MOATS,2,Day,NA,Fasting,0.390277778,86400,33720.00002,9.366666672,10/7/19,30.35,7.607614716,specPH.2019.10.07_daybefore10.xlsx,MOATS_2,2050.47675,13,7.77521877,10/7/19,AllChange,7.5,13,,1977.390093
Krill,MOATS,3,Day,NA,Fasting,0.390972222,86400,33779.99998,9.383333328,10/7/19,30.35,7.527633141,specPH.2019.10.07_daybefore10.xlsx,MOATS_3,2050.47675,11,7.718374489,10/7/19,Current,7.64,11,,2001.558732
Krill,MOATS,3,Day,NA,Fasting,0.391666667,86400,33840.00003,9.400000008,10/7/19,30.35,7.485882445,specPH.2019.10.07_daybefore10.xlsx,MOATS_3,2050.47675,11,7.673097321,10/7/19,Current,7.64,11,,2013.779048
Krill,MOATS,4,Day,NA,Fasting,0.392361111,86400,33899.99999,9.416666664,10/7/19,30.35,7.597575078,specPH.2019.10.07_daybefore10.xlsx,MOATS_4,2050.47675,11,7.793697278,10/7/19,Ambient,7.9,11,,1980.493315
Krill,MOATS,5,Day,NA,Fasting,0.393055556,86400,33960.00004,9.433333344,10/7/19,30.35,7.607614716,specPH.2019.10.07_daybefore10.xlsx,MOATS_5,2050.47675,11,7.804449718,10/7/19,Ambient,7.9,11,,1977.390093
Krill,MOATS,6,Day,NA,Fasting,0.39375,86400,34020,9.45,10/7/19,30.35,7.500398981,specPH.2019.10.07_daybefore10.xlsx,MOATS_6,2050.47675,13,7.660691717,10/7/19,HighTemperature,7.64,13,,2009.552747
Krill,MOATS,6,Day,NA,Fasting,0.394444444,86400,34079.99996,9.466666656,10/7/19,30.35,7.534017035,specPH.2019.10.07_daybefore10.xlsx,MOATS_6,2050.47675,13,7.696750521,10/7/19,HighTemperature,7.64,13,,1999.670567
Krill,MOATS,7,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/7/19,30.35,7.538159342,specPH.2019.10.07_daybefore10.xlsx,MOATS_7,2050.47675,11,7.729754963,10/7/19,Current,7.64,11,,1998.442173
Krill,MOATS,7,Day,NA,Fasting,0.384027778,86400,33180.00002,9.216666672,10/7/19,30.35,7.462210872,specPH.2019.10.07_daybefore10.xlsx,MOATS_7,2050.47675,11,7.647339854,10/7/19,Current,7.64,11,,2020.630598
Krill,MOATS,8,Day,NA,Fasting,0.397916667,86400,34380.00003,9.550000008,10/7/19,30.35,7.425362889,specPH.2019.10.07_daybefore10.xlsx,MOATS_8,2050.47675,13,7.579831458,10/7/19,AllChange,7.5,13,,2031.230647
Krill,MOATS,8,Day,NA,Fasting,0.398611111,86400,34439.99999,9.566666664,10/7/19,30.35,7.380733197,specPH.2019.10.07_daybefore10.xlsx,MOATS_8,2050.47675,13,7.531582895,10/7/19,AllChange,7.5,13,,2044.041521
Krill,MOATS,10,Day,NA,Fasting,0.399305556,86400,34500.00004,9.583333344,10/7/19,30.35,7.380733197,specPH.2019.10.07_daybefore10.xlsx,MOATS_10,2050.47675,11,7.558364721,10/7/19,Current,7.64,11,,2044.041521
Krill,MOATS,10,Day,NA,Fasting,0.4,86400,34560,9.6,10/7/19,30.35,7.55985276,specPH.2019.10.07_daybefore10.xlsx,MOATS_10,2050.47675,11,7.753160696,10/7/19,Current,7.64,11,,1991.964141
Krill,MOATS,11,Day,NA,Fasting,0.400694444,86400,34619.99996,9.616666656,10/7/19,30.35,7.61866485,specPH.2019.10.07_daybefore10.xlsx,MOATS_11,2050.47675,13,7.786939517,10/7/19,HighTemperature,7.64,13,,1973.947579
Krill,MOATS,11,Day,NA,Fasting,0.402083333,86400,34739.99997,9.649999992,10/7/19,30.35,7.563717753,specPH.2019.10.07_daybefore10.xlsx,MOATS_11,2050.47675,13,7.728499126,10/7/19,HighTemperature,7.64,13,,1990.801521
Krill,MOATS,12,Day,NA,Fasting,0.402777778,86400,34800.00002,9.666666672,10/7/19,30.35,7.473412709,specPH.2019.10.07_daybefore10.xlsx,MOATS_12,2050.47675,11,7.659535733,10/7/19,Current,7.64,11,,2017.393763
Krill,MOATS,12,Day,NA,Fasting,0.403472222,86400,34859.99998,9.683333328,10/7/19,30.35,7.441552038,specPH.2019.10.07_daybefore10.xlsx,MOATS_12,2050.47675,11,7.624818706,10/7/19,Current,7.64,11,,2026.580297
Krill,MOATS,13,Day,NA,Fasting,0.404166667,86400,34920.00003,9.700000008,10/7/19,30.35,7.36687927,specPH.2019.10.07_daybefore10.xlsx,MOATS_13,2050.47675,13,7.516596455,10/7/19,AllChange,7.5,13,,2048.028386
Krill,MOATS,13,Day,NA,Fasting,0.404861111,86400,34979.99999,9.716666664,10/7/19,30.35,7.224199322,specPH.2019.10.07_daybefore10.xlsx,MOATS_13,2050.47675,13,7.36263717,10/7/19,AllChange,7.5,13,,2090.36823
Krill,MOATS,1,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.473177961,specPH.2019.10.02_daybefore10.xlsx,MOATS_1,2047.9595,13,7.6313809,10/2/19,HighTemperature,7.64,13,,2015.105091
Krill,MOATS,1,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.470532629,specPH.2019.10.02_daybefore10.xlsx,MOATS_1,2047.9595,13,7.628531669,10/2/19,HighTemperature,7.64,13,,2015.868982
Krill,MOATS,4,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.551655648,specPH.2019.10.02_daybefore10.xlsx,MOATS_4,2047.9595,11,7.744294725,10/2/19,Ambient,7.9,11,,1992.103824
Krill,MOATS,4,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.568038896,specPH.2019.10.02_daybefore10.xlsx,MOATS_4,2047.9595,11,7.761946814,10/2/19,Ambient,7.9,11,,1987.189793
Krill,MOATS,5,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.569699004,specPH.2019.10.02_daybefore10.xlsx,MOATS_5,2047.9595,11,7.763733317,10/2/19,Ambient,7.9,11,,1986.689143
Krill,MOATS,5,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.57917404,specPH.2019.10.02_daybefore10.xlsx,MOATS_5,2047.9595,11,7.773921955,10/2/19,Ambient,7.9,11,,1983.821596
Krill,MOATS,6,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.507938859,specPH.2019.10.02_daybefore10.xlsx,MOATS_6,2047.9595,13,7.668761719,10/2/19,HighTemperature,7.64,13,,2005.009053
Krill,MOATS,6,Day,NA,Fasting,0.385416667,86400,33300.00003,9.250000008,10/2/19,30.3,7.5104975,specPH.2019.10.02_daybefore10.xlsx,MOATS_6,2047.9595,13,7.671508482,10/2/19,HighTemperature,7.64,13,,2004.26089
Krill,MOATS,2,Night,NA,IA & ART,0.659722222,86400,56999.99998,15.83333333,10/1/19,30.6,7.428310981,specPH.2019.10.01_nightafter12.xlsx,MOATS_2,2063.063,14,7.569659974,10/1/19,AllChange,7.57,14,,2042.269052
Krill,MOATS,2,Night,NA,IA & ART,0.6625,86400,57240,15.9,10/1/19,30.6,7.43147822,specPH.2019.10.01_nightafter12.xlsx,MOATS_2,2063.063,14,7.573060949,10/1/19,AllChange,7.57,14,,2041.35238
Krill,MOATS,3,Night,NA,IA & ART,0.665972222,86400,57539.99998,15.98333333,10/1/19,30.6,7.579042024,specPH.2019.10.01_nightafter12.xlsx,MOATS_3,2063.063,12,7.759401285,10/1/19,Current,7.73,12,,1997.674436
Krill,MOATS,3,Night,NA,IA & ART,0.666666667,86400,57600.00003,16.00000001,10/1/19,30.6,7.55996715,specPH.2019.10.01_nightafter12.xlsx,MOATS_3,2063.063,12,7.738972792,10/1/19,Current,7.73,12,,2003.491112
Krill,MOATS,7,Night,NA,IA & ART,0.668055556,86400,57720.00004,16.03333334,10/1/19,30.6,7.564247659,specPH.2019.10.01_nightafter12.xlsx,MOATS_7,2063.063,12,7.743561407,10/1/19,Current,7.73,12,,2002.191846
Krill,MOATS,7,Night,NA,IA & ART,0.66875,86400,57780,16.05,10/1/19,30.6,7.564880981,specPH.2019.10.01_nightafter12.xlsx,MOATS_7,2063.063,12,7.744240102,10/1/19,Current,7.73,12,,2001.999326
Krill,MOATS,8,Night,NA,IA & ART,0.670138889,86400,57900.00001,16.08333334,10/1/19,30.6,7.430013722,specPH.2019.10.01_nightafter12.xlsx,MOATS_8,2063.063,14,7.571488438,10/1/19,AllChange,7.57,14,,2041.776273
Krill,MOATS,8,Night,NA,IA & ART,0.670833333,86400,57959.99997,16.09999999,10/1/19,30.6,7.434376471,specPH.2019.10.01_nightafter12.xlsx,MOATS_8,2063.063,14,7.576172624,10/1/19,AllChange,7.57,14,,2040.513308
Krill,MOATS,10,Night,NA,IA & ART,0.674305556,86400,58260.00004,16.18333334,10/1/19,30.6,7.539384745,specPH.2019.10.01_nightafter12.xlsx,MOATS_10,2063.063,12,7.716874722,10/1/19,Current,7.73,12,,2009.693616
Krill,MOATS,10,Night,NA,IA & ART,0.675,86400,58320,16.2,10/1/19,30.6,7.545047824,specPH.2019.10.01_nightafter12.xlsx,MOATS_10,2063.063,12,7.722960381,10/1/19,Current,7.73,12,,2007.994151
Krill,MOATS,12,Night,NA,IA & ART,0.675694444,86400,58379.99996,16.21666666,10/1/19,30.6,7.539384745,specPH.2019.10.01_nightafter12.xlsx,MOATS_12,2063.063,12,7.716874722,10/1/19,Current,7.73,12,,2009.693616
Krill,MOATS,12,Night,NA,IA & ART,0.677083333,86400,58499.99997,16.24999999,10/1/19,30.6,7.511941588,specPH.2019.10.01_nightafter12.xlsx,MOATS_12,2063.063,12,7.687326729,10/1/19,Current,7.73,12,,2017.861175
Krill,MOATS,13,Night,NA,IA & ART,0.677777778,86400,58560.00002,16.26666667,10/1/19,30.6,7.433716894,specPH.2019.10.01_nightafter12.xlsx,MOATS_13,2063.063,14,7.575464516,10/1/19,AllChange,7.57,14,,2040.704284
Krill,MOATS,13,Night,NA,IA & ART,0.678472222,86400,58619.99998,16.28333333,10/1/19,30.6,7.424835389,specPH.2019.10.01_nightafter12.xlsx,MOATS_13,2063.063,14,7.565927311,10/1/19,AllChange,7.57,14,,2043.274685
Krill,MOATS,4,Night,NA,IA & ART,0.681944444,86400,58919.99996,16.36666666,10/1/19,30.6,7.55996715,specPH.2019.10.01_nightafter12.xlsx,MOATS_4,2063.063,12,7.738972792,10/1/19,Ambient,7.9,12,,2003.491112
Krill,MOATS,4,Night,NA,IA & ART,0.682638889,86400,58980.00001,16.38333334,10/1/19,30.6,7.581275333,specPH.2019.10.01_nightafter12.xlsx,MOATS_4,2063.063,12,7.761789781,10/1/19,Ambient,7.9,12,,1996.98873
Krill,MOATS,5,Night,NA,IA & ART,0.684027778,86400,59100.00002,16.41666667,10/1/19,30.6,7.564880981,specPH.2019.10.01_nightafter12.xlsx,MOATS_5,2063.063,12,7.744240102,10/1/19,Ambient,7.9,12,,2001.999326
Krill,MOATS,5,Night,NA,IA & ART,0.684722222,86400,59159.99998,16.43333333,10/1/19,30.6,7.570707946,specPH.2019.10.01_nightafter12.xlsx,MOATS_5,2063.063,12,7.750481957,10/1/19,Ambient,7.9,12,,2000.224453
Krill,MOATS,2,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.37492643,specPH.2019.10.01_daybefore10.xlsx,MOATS_2,2032.856,13,7.525081819,10/1/19,AllChange,7.5,13,,2028.900807
Krill,MOATS,2,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.385354793,specPH.2019.10.01_daybefore10.xlsx,MOATS_2,2032.856,13,7.536362481,10/1/19,AllChange,7.5,13,,2025.934118
Krill,MOATS,3,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.480673567,specPH.2019.10.01_daybefore10.xlsx,MOATS_3,2032.856,11,7.667200269,10/1/19,Current,7.64,11,,1998.815392
Krill,MOATS,3,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.475431468,specPH.2019.10.01_daybefore10.xlsx,MOATS_3,2032.856,11,7.66149675,10/1/19,Current,7.64,11,,2000.31667
Krill,MOATS,7,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.49305846,specPH.2019.10.01_daybefore10.xlsx,MOATS_7,2032.856,11,7.680663925,10/1/19,Current,7.64,11,,1995.259208
Krill,MOATS,7,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.497550115,specPH.2019.10.01_daybefore10.xlsx,MOATS_7,2032.856,11,7.685542673,10/1/19,Current,7.64,11,,1993.965924
Krill,MOATS,8,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.386307276,specPH.2019.10.01_daybefore10.xlsx,MOATS_8,2032.856,13,7.537392739,10/1/19,AllChange,7.5,13,,2025.663366
Krill,MOATS,8,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,10/1/19,30,7.401015674,specPH.2019.10.01_daybefore10.xlsx,MOATS_8,2032.856,13,7.553299839,10/1/19,AllChange,7.5,13,,2021.485582
