experiment,unit,unit_number,id_1,id_2,id_3,time,DaySEC,wholeseconds,HoursFromMID,date,salinity,pHat25C,fileName,unit_ID,alk,insituTemp,pH,dateString,treatName,treatpH,treatTemp,treatOther,dic
Krill,MOATS,2,Day,NA,NA,0.399305556,86400,34500.00004,9.583333344,10/15/19,30.25,7.359894179,specPH.2019.10.15_daybefore10.xlsx,MOATS_2,2045.44225,13,7.508977417,10/15/19,AllChange,7.5,13,,2045.227309
Krill,MOATS,4,Day,NA,NA,0.401388889,86400,34680.00001,9.633333336,10/15/19,30.25,7.526540815,specPH.2019.10.15_daybefore10.xlsx,MOATS_4,2045.44225,11,7.717130522,10/15/19,Ambient,7.9,11,,1997.220369
Krill,MOATS,4,Day,NA,NA,0.401388889,86400,34680.00001,9.633333336,10/15/19,30.25,7.575640052,specPH.2019.10.15_daybefore10.xlsx,MOATS_4,2045.44225,11,7.770095082,10/15/19,Ambient,7.9,11,,1982.588356
Krill,MOATS,5,Day,NA,NA,0.402777778,86400,34800.00002,9.666666672,10/15/19,30.25,7.541062221,specPH.2019.10.15_daybefore10.xlsx,MOATS_5,2045.44225,11,7.732830231,10/15/19,Ambient,7.9,11,,1992.933804
Krill,MOATS,5,Day,NA,NA,0.402777778,86400,34800.00002,9.666666672,10/15/19,30.25,7.545584298,specPH.2019.10.15_daybefore10.xlsx,MOATS_5,2045.44225,11,7.73771338,10/15/19,Ambient,7.9,11,,1991.592402
Krill,MOATS,6,Day,NA,NA,0.404861111,86400,34979.99999,9.716666664,10/15/19,30.25,7.467425467,specPH.2019.10.15_daybefore10.xlsx,MOATS_6,2045.44225,13,7.625154793,10/15/19,HighTemperature,7.64,13,,2014.406054
Krill,MOATS,6,Day,NA,NA,0.404861111,86400,34979.99999,9.716666664,10/15/19,30.25,7.458885805,specPH.2019.10.15_daybefore10.xlsx,MOATS_6,2045.44225,13,7.615950606,10/15/19,HighTemperature,7.64,13,,2016.862861
Krill,MOATS,8,Day,NA,NA,0.407638889,86400,35220.00001,9.783333336,10/15/19,30.25,7.374175766,specPH.2019.10.15_daybefore10.xlsx,MOATS_8,2045.44225,13,7.524427013,10/15/19,AllChange,7.5,13,,2041.124572
Krill,MOATS,8,Day,NA,NA,0.407638889,86400,35220.00001,9.783333336,10/15/19,30.25,7.36709027,specPH.2019.10.15_daybefore10.xlsx,MOATS_8,2045.44225,13,7.516762067,10/15/19,AllChange,7.5,13,,2043.158608
Krill,MOATS,13,Day,NA,NA,0.409722222,86400,35399.99998,9.833333328,10/15/19,30.25,7.36709027,specPH.2019.10.15_daybefore10.xlsx,MOATS_13,2045.44225,13,7.516762067,10/15/19,AllChange,7.5,13,,2043.158608
Krill,MOATS,13,Day,NA,NA,0.409722222,86400,35399.99998,9.833333328,10/15/19,30.25,7.33806636,specPH.2019.10.15_daybefore10.xlsx,MOATS_13,2045.44225,13,7.485367254,10/15/19,AllChange,7.5,13,,2051.525284
Krill,MOATS,13,Night,NA,IA,0.666666667,86400,57600.00003,16.00000001,10/16/19,30.25,7.398669365,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_13,2045.44225,14,7.53760946,10/16/19,AllChange,7.57,14,,2034.108639
Krill,MOATS,12,Night,NA,IA,0.667361111,86400,57659.99999,16.01666666,10/16/19,30.25,7.505056112,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_12,2045.44225,12,7.679689135,10/16/19,Current,7.73,12,,2003.509753
Krill,MOATS,12,Night,NA,IA,0.667361111,86400,57659.99999,16.01666666,10/16/19,30.25,7.539373453,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_12,2045.44225,12,7.716664437,10/16/19,Current,7.73,12,,1993.433929
Krill,MOATS,10,Night,NA,IA,0.668055556,86400,57720.00004,16.03333334,10/16/19,30.25,7.563210532,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_10,2045.44225,12,7.742260632,10/16/19,Current,7.73,12,,1986.331533
Krill,MOATS,10,Night,NA,IA,0.668055556,86400,57720.00004,16.03333334,10/16/19,30.25,7.557627892,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_10,2045.44225,12,7.736272749,10/16/19,Current,7.73,12,,1988.003551
Krill,MOATS,8,Night,NA,IA,0.66875,86400,57780,16.05,10/16/19,30.25,7.405250672,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_8,2045.44225,14,7.544684628,10/16/19,AllChange,7.57,14,,2032.225905
Krill,MOATS,8,Night,NA,IA,0.66875,86400,57780,16.05,10/16/19,30.25,7.423402513,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_8,2045.44225,14,7.564190927,10/16/19,AllChange,7.57,14,,2027.033764
Krill,MOATS,1,Night,NA,IA,0.669444444,86400,57839.99996,16.06666666,10/16/19,30.25,7.403266472,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_1,2045.44225,14,7.542551666,10/16/19,HighTemperature,7.73,14,,2032.79348
Krill,MOATS,1,Night,NA,IA,0.669444444,86400,57839.99996,16.06666666,10/16/19,30.25,7.427261458,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_1,2045.44225,14,7.568336068,10/16/19,HighTemperature,7.73,14,,2025.92956
Krill,MOATS,2,Night,NA,IA,0.670138889,86400,57900.00001,16.08333334,10/16/19,30.25,7.437777163,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_2,2045.44225,14,7.579627951,10/16/19,AllChange,7.57,14,,2022.918858
Krill,MOATS,2,Night,NA,IA,0.670138889,86400,57900.00001,16.08333334,10/16/19,30.25,7.446416301,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_2,2045.44225,14,7.588900244,10/16/19,AllChange,7.57,14,,2020.442756
Krill,MOATS,3,Night,NA,IA,0.670833333,86400,57959.99997,16.09999999,10/16/19,30.25,7.56006376,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_3,2045.44225,12,7.738885951,10/16/19,Current,7.73,12,,1987.274681
Krill,MOATS,3,Night,NA,IA,0.670833333,86400,57959.99997,16.09999999,10/16/19,30.25,7.555384021,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_3,2045.44225,12,7.733864819,10/16/19,Current,7.73,12,,1988.674056
Krill,MOATS,4,Night,NA,IA,0.671527778,86400,58020.00002,16.11666667,10/16/19,30.25,7.557627892,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_4,2045.44225,12,7.736272749,10/16/19,Ambient,7.9,12,,1988.003551
Krill,MOATS,4,Night,NA,IA,0.671527778,86400,58020.00002,16.11666667,10/16/19,30.25,7.566499227,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_4,2045.44225,12,7.745786082,10/16/19,Ambient,7.9,12,,1985.343938
Krill,MOATS,5,Night,NA,IA,0.672222222,86400,58079.99998,16.13333333,10/16/19,30.25,7.575208716,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_5,2045.44225,12,7.75511543,10/16/19,Ambient,7.9,12,,1982.718745
Krill,MOATS,5,Night,NA,IA,0.672222222,86400,58079.99998,16.13333333,10/16/19,30.25,7.574143481,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_5,2045.44225,12,7.753974941,10/16/19,Ambient,7.9,12,,1983.0406
Krill,MOATS,6,Night,NA,IA,0.672916667,86400,58140.00003,16.15000001,10/16/19,30.25,7.532680203,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_6,2045.44225,14,7.68117379,10/16/19,HighTemperature,7.73,14,,1995.411864
Krill,MOATS,6,Night,NA,IA,0.672916667,86400,58140.00003,16.15000001,10/16/19,30.25,7.53382723,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_6,2045.44225,14,7.682396046,10/16/19,HighTemperature,7.73,14,,1995.073377
Krill,MOATS,7,Night,NA,IA,0.673611111,86400,58199.99999,16.16666666,10/16/19,30.25,7.577054569,specPH.2019.10.16_nightafter1230_fedIA.xlsx,MOATS_7,2045.44225,12,7.757091312,10/16/19,Current,7.73,12,,1982.160507
Krill,MOATS,1,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.414318757,specPH.2019.10.18_Krill.xlsx,MOATS_1,2045.44225,NA,NA,10/8/19,HighTemperature,NA,NA,,2029.632235
Krill,MOATS,1,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.3943947,specPH.2019.10.18_Krill.xlsx,MOATS_1,2045.44225,NA,NA,10/8/19,HighTemperature,NA,NA,,2035.331852
Krill,MOATS,2,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.382306996,specPH.2019.10.18_Krill.xlsx,MOATS_2,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2038.793245
Krill,MOATS,2,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.448968069,specPH.2019.10.18_Krill.xlsx,MOATS_2,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2019.710794
Krill,MOATS,3,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.572323153,specPH.2019.10.18_Krill.xlsx,MOATS_3,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1983.590098
Krill,MOATS,3,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.571174037,specPH.2019.10.18_Krill.xlsx,MOATS_3,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1983.936652
Krill,MOATS,4,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.563210532,specPH.2019.10.18_Krill.xlsx,MOATS_4,2045.44225,NA,NA,10/8/19,Ambient,NA,NA,,1986.331533
Krill,MOATS,4,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.518980808,specPH.2019.10.18_Krill.xlsx,MOATS_4,2045.44225,NA,NA,10/8/19,Ambient,NA,NA,,1999.440189
Krill,MOATS,5,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.541062221,specPH.2019.10.18_Krill.xlsx,MOATS_5,2045.44225,NA,NA,10/8/19,Ambient,NA,NA,,1992.933804
Krill,MOATS,5,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.567174854,specPH.2019.10.18_Krill.xlsx,MOATS_5,2045.44225,NA,NA,10/8/19,Ambient,NA,NA,,1985.140801
Krill,MOATS,6,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.512680088,specPH.2019.10.18_Krill.xlsx,MOATS_6,2045.44225,NA,NA,10/8/19,HighTemperature,NA,NA,,2001.284544
Krill,MOATS,6,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.496206572,specPH.2019.10.18_Krill.xlsx,MOATS_6,2045.44225,NA,NA,10/8/19,HighTemperature,NA,NA,,2006.084398
Krill,MOATS,7,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.555384021,specPH.2019.10.18_Krill.xlsx,MOATS_7,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1988.674056
Krill,MOATS,7,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.561097491,specPH.2019.10.18_Krill.xlsx,MOATS_7,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1986.965047
Krill,MOATS,8,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.417497486,specPH.2019.10.18_Krill.xlsx,MOATS_8,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2028.723022
Krill,MOATS,8,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.398037383,specPH.2019.10.18_Krill.xlsx,MOATS_8,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2034.289462
Krill,MOATS,10,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.583291229,specPH.2019.10.18_Krill.xlsx,MOATS_10,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1980.269387
Krill,MOATS,12,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.505056112,specPH.2019.10.18_Krill.xlsx,MOATS_12,2045.44225,NA,NA,10/8/19,Current,NA,NA,,2003.509753
Krill,MOATS,12,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.503916821,specPH.2019.10.18_Krill.xlsx,MOATS_12,2045.44225,NA,NA,10/8/19,Current,NA,NA,,2003.841696
Krill,MOATS,13,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.454139104,specPH.2019.10.18_Krill.xlsx,MOATS_13,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2018.226553
Krill,MOATS,13,Day/Night Transition,NA,NA,0.458333333,86400,39599.99997,10.99999999,10/8/19,30.25,7.375452428,specPH.2019.10.18_Krill.xlsx,MOATS_13,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2040.758346
Krill,MOATS,1,Day,NA,NA,0.375694444,86400,32459.99996,9.016666656,10/23/19,30.25,7.427045196,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_1,2045.44225,13,7.581587489,10/23/19,HighTemperature,7.64,13,,2025.991448
Krill,MOATS,1,Day,NA,NA,0.376388889,86400,32520.00001,9.033333336,10/23/19,30.25,7.437626579,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_1,2045.44225,13,7.593014187,10/23/19,HighTemperature,7.64,13,,2022.961994
Krill,MOATS,2,Day,NA,NA,0.377777778,86400,32640.00002,9.066666672,10/23/19,30.25,7.373965827,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_2,2045.44225,13,7.524199909,10/23/19,AllChange,7.5,13,,2041.184802
Krill,MOATS,2,Day,NA,NA,0.378472222,86400,32699.99998,9.083333328,10/23/19,30.25,7.380163645,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_2,2045.44225,13,7.530904298,10/23/19,AllChange,7.5,13,,2039.407505
Krill,MOATS,3,Day,NA,NA,0.379861111,86400,32819.99999,9.116666664,10/23/19,30.25,7.484591767,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_3,2045.44225,11,7.671628143,10/23/19,Current,7.64,11,,2009.451385
Krill,MOATS,3,Day,NA,NA,0.380555556,86400,32880.00004,9.133333344,10/23/19,30.25,7.504402757,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_3,2045.44225,11,7.693143471,10/23/19,Current,7.64,11,,2003.700132
Krill,MOATS,4,Day,NA,NA,0.381944444,86400,32999.99996,9.166666656,10/23/19,30.25,7.537233114,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_4,2045.44225,11,7.728693183,10/23/19,Ambient,7.9,11,,1994.067156
Krill,MOATS,4,Day,NA,NA,0.382638889,86400,33060.00001,9.183333336,10/23/19,30.25,7.529285465,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_4,2045.44225,11,7.720100041,10/23/19,Ambient,7.9,11,,1996.412529
Krill,MOATS,5,Day,NA,NA,0.384027778,86400,33180.00002,9.216666672,10/23/19,30.25,7.562717412,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_5,2045.44225,11,7.756188392,10/23/19,Ambient,7.9,11,,1986.479448
Krill,MOATS,5,Day,NA,NA,0.384722222,86400,33239.99998,9.233333328,10/23/19,30.25,7.555384021,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_5,2045.44225,11,7.748285755,10/23/19,Ambient,7.9,11,,1988.674056
Krill,MOATS,6,Day,NA,NA,0.386111111,86400,33359.99999,9.266666664,10/23/19,30.25,7.400488174,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_6,2045.44225,13,7.552885514,10/23/19,HighTemperature,7.64,13,,2033.588273
Krill,MOATS,6,Day,NA,NA,0.386805556,86400,33420.00004,9.283333344,10/23/19,30.25,7.350801783,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_6,2045.44225,13,7.499141775,10/23/19,HighTemperature,7.64,13,,2047.846114
Krill,MOATS,7,Day,NA,NA,0.389583333,86400,33659.99997,9.349999992,10/23/19,30.25,7.537233114,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_7,2045.44225,11,7.728693183,10/23/19,Current,7.64,11,,1994.067156
Krill,MOATS,7,Day,NA,NA,0.390277778,86400,33720.00002,9.366666672,10/23/19,30.25,7.492931549,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_7,2045.44225,11,7.680690796,10/23/19,Current,7.64,11,,2007.03512
Krill,MOATS,8,Day,NA,NA,0.390972222,86400,33779.99998,9.383333328,10/23/19,30.25,7.344441792,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_8,2045.44225,13,7.49226249,10/23/19,AllChange,7.5,13,,2049.681711
Krill,MOATS,8,Day,NA,NA,0.391666667,86400,33840.00003,9.400000008,10/23/19,30.25,7.34199157,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_8,2045.44225,13,7.489612395,10/23/19,AllChange,7.5,13,,2050.389802
Krill,MOATS,10,Day,NA,NA,0.39375,86400,34020,9.45,10/23/19,30.25,7.51490926,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_10,2045.44225,11,7.704535149,10/23/19,Current,7.64,11,,2000.632591
Krill,MOATS,10,Day,NA,NA,0.394444444,86400,34079.99996,9.466666656,10/23/19,30.25,7.49253096,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_10,2045.44225,11,7.680255661,10/23/19,Current,7.64,11,,2007.151335
Krill,MOATS,12,Day,NA,NA,0.395833333,86400,34199.99997,9.499999992,10/23/19,30.25,7.388678038,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_12,2045.44225,11,7.566982118,10/23/19,Current,7.64,11,,2036.968327
Krill,MOATS,12,Day,NA,NA,0.396527778,86400,34260.00002,9.516666672,10/23/19,30.25,7.419113715,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_12,2045.44225,11,7.600251578,10/23/19,Current,7.64,11,,2028.260703
Krill,MOATS,13,Day/Night Transition,NA,NA,0.438194444,86400,37859.99996,10.51666666,10/24/19,30.25,7.302928811,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_13,2045.44225,NA,NA,10/24/19,AllChange,NA,NA,,2061.764892
Krill,MOATS,14,NA,NA,NA,0.479861111,86400,41459.99999,11.51666666,10/25/19,30.25,7.304139667,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_14,2045.44225,NA,NA,10/25/19,,NA,NA,,2061.40943
Krill,MOATS,1,Night,NA,IA & EZ,0.625,86400,54000,15,10/21/19,30.25,7.500609981,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_1,2045.44225,14,7.646945932,10/21/19,HighTemperature,7.73,14,,2004.804355
Krill,MOATS,1,Night,NA,IA & EZ,0.625694444,86400,54059.99996,15.01666666,10/8/19,30.25,7.512680088,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_1,2045.44225,14,7.659840048,10/8/19,HighTemperature,7.73,14,,2001.284544
Krill,MOATS,2,Night,NA,IA & EZ,0.626388889,86400,54120.00001,15.03333334,10/8/19,30.25,7.462421872,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_2,2045.44225,14,7.606066531,10/8/19,AllChange,7.57,14,,2015.846121
Krill,MOATS,2,Night,NA,IA & EZ,0.627083333,86400,54179.99997,15.04999999,10/8/19,30.25,7.454349634,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_2,2045.44225,14,7.597411014,10/8/19,AllChange,7.57,14,,2018.166095
Krill,MOATS,3,Night,NA,IA & EZ,0.627777778,86400,54240.00002,15.06666667,10/8/19,30.25,7.578841631,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_3,2045.44225,12,7.75900381,10/8/19,Current,7.73,12,,1981.619414
Krill,MOATS,3,Night,NA,IA & EZ,0.628472222,86400,54299.99998,15.08333333,10/8/19,30.25,7.567937937,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_3,2045.44225,12,7.747327902,10/8/19,Current,7.73,12,,1984.911269
Krill,MOATS,4,Night,NA,IA & EZ,0.629166667,86400,54360.00003,15.10000001,10/8/19,30.25,7.591447496,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_4,2045.44225,12,7.772481819,10/8/19,Ambient,7.9,12,,1977.784241
Krill,MOATS,4,Night,NA,IA & EZ,0.629861111,86400,54419.99999,15.11666666,10/8/19,30.25,7.56070565,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_4,2045.44225,12,7.739574439,10/8/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.630555556,86400,54480.00004,15.13333334,10/8/19,30.25,7.56070565,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_5,2045.44225,12,7.739574439,10/8/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.63125,86400,54540,15.15,10/8/19,30.25,7.585455018,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_5,2045.44225,12,7.766077529,10/8/19,Ambient,7.9,12,,1979.611439
Krill,MOATS,6,Night,NA,IA & EZ,0.631944444,86400,54599.99996,15.16666666,10/8/19,30.25,7.522230028,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_6,2045.44225,14,7.670031879,10/8/19,HighTemperature,7.73,14,,1998.487072
Krill,MOATS,6,Night,NA,IA & EZ,0.632638889,86400,54660.00001,15.18333334,10/8/19,30.25,7.518980808,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_6,2045.44225,14,7.666565292,10/8/19,HighTemperature,7.73,14,,1999.440189
Krill,MOATS,7,Night,NA,IA & EZ,0.649305556,86400,56100.00004,15.58333334,10/8/19,30.25,7.617660474,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_7,2045.44225,12,7.800436164,10/8/19,Current,7.73,12,,1969.698969
Krill,MOATS,7,Night,NA,IA & EZ,0.65,86400,56160,15.6,10/8/19,30.25,7.595073075,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_7,2045.44225,12,7.77635409,10/8/19,Current,7.73,12,,1976.675067
Krill,MOATS,8,Night,NA,IA & EZ,0.650694444,86400,56219.99996,15.61666666,10/8/19,30.25,7.464406965,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_8,2045.44225,14,7.608194364,10/8/19,AllChange,7.57,14,,2015.274996
Krill,MOATS,8,Night,NA,IA & EZ,0.651388889,86400,56280.00001,15.63333334,10/8/19,30.25,7.427261458,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_8,2045.44225,14,7.568336068,10/8/19,AllChange,7.57,14,,2025.92956
Krill,MOATS,10,Night,NA,IA & EZ,0.652083333,86400,56339.99997,15.64999999,10/8/19,30.25,7.572323153,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_10,2045.44225,12,7.752025654,10/8/19,Current,7.73,12,,1983.590098
Krill,MOATS,10,Night,NA,IA & EZ,0.652777778,86400,56400.00002,15.66666667,10/8/19,30.25,7.596787162,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_10,2045.44225,12,7.778184158,10/8/19,Current,7.73,12,,1976.149692
Krill,MOATS,12,Night,NA,IA & EZ,0.653472222,86400,56459.99998,15.68333333,10/8/19,30.25,7.532680203,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_12,2045.44225,12,7.709464016,10/8/19,Current,7.73,12,,1995.411864
Krill,MOATS,12,Night,NA,IA & EZ,0.654166667,86400,56520.00003,15.70000001,10/8/19,30.25,7.504598108,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_12,2045.44225,12,7.679194724,10/8/19,Current,7.73,12,,2003.643215
Krill,MOATS,13,Night,NA,IA & EZ,0.654861111,86400,56579.99999,15.71666666,10/8/19,30.25,7.420837158,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_13,2045.44225,14,7.561434942,10/8/19,AllChange,7.57,14,,2027.767688
Krill,MOATS,14,NA,NA,IA & EZ,0.696527778,86400,60180.00002,16.71666667,10/9/19,30.25,7.492876981,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_14,2045.44225,NA,NA,10/9/19,,NA,NA,,2007.050952
Krill,MOATS,6,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.430947221,specPH.2019.11.01_daybefore10.xlsx,MOATS_6,2045.44225,13,7.585801957,11/1/19,HighTemperature,7.64,13,,2024.874633
Krill,MOATS,6,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.435114971,specPH.2019.11.01_daybefore10.xlsx,MOATS_6,2045.44225,13,7.590302507,11/1/19,HighTemperature,7.64,13,,2023.681347
Krill,MOATS,7,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.543293854,specPH.2019.11.01_daybefore10.xlsx,MOATS_7,2045.44225,11,7.735240406,11/1/19,Current,7.64,11,,1992.27223
Krill,MOATS,7,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.351530001,specPH.2019.11.01_daybefore10.xlsx,MOATS_7,2045.44225,11,7.526348974,11/1/19,Current,7.64,11,,2047.636147
Krill,MOATS,8,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.334306078,specPH.2019.11.01_daybefore10.xlsx,MOATS_8,2045.44225,13,7.48130083,11/1/19,AllChange,7.5,13,,2052.614431
Krill,MOATS,8,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.307724325,specPH.2019.11.01_daybefore10.xlsx,MOATS_8,2045.44225,13,7.452568534,11/1/19,AllChange,7.5,13,,2060.358317
Krill,MOATS,10,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.504598108,specPH.2019.11.01_daybefore10.xlsx,MOATS_10,2045.44225,11,7.693355402,11/1/19,Current,7.64,11,,2003.643215
Krill,MOATS,10,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.45169,specPH.2019.11.01_daybefore10.xlsx,MOATS_10,2045.44225,11,7.635806154,11/1/19,Current,7.64,11,,2018.929685
