experiment,unit,unit_number,id_1,id_2,id_3,time,DaySEC,wholeseconds,HoursFromMID,date,salinity,pHat25C,fileName,unit_ID,alk,insituTemp,pH,dateString,treatName,treatpH,treatTemp,treatOther,dic
Krill,MOATS,11,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.548166862,specPH.2019.11.01_daybefore10.xlsx,MOATS_11,2045.44225,13,7.711837249,11/1/19,HighTemperature,7.64,13,,1990.824859
Krill,MOATS,13,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.642611339,specPH.2019.11.01_daybefore10.xlsx,MOATS_13,2045.44225,13,7.812241215,11/1/19,AllChange,7.5,13,,1961.849925
Krill,MOATS,11,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.512083861,specPH.2019.11.01_daybefore10.xlsx,MOATS_11,2045.44225,13,7.673183386,11/1/19,HighTemperature,7.64,13,,2001.458816
Krill,MOATS,4,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.389369035,specPH.2019.11.01_daybefore10.xlsx,MOATS_4,2045.44225,11,7.567737797,11/1/19,Ambient,7.9,11,,2036.770475
Krill,MOATS,13,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.615100192,specPH.2019.11.01_daybefore10.xlsx,MOATS_13,2045.44225,13,7.783115255,11/1/19,AllChange,7.5,13,,1970.495639
Krill,MOATS,5,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.523285487,specPH.2019.11.01_daybefore10.xlsx,MOATS_5,2045.44225,11,7.713607205,11/1/19,Ambient,7.9,11,,1998.177164
Krill,MOATS,5,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.52878836,specPH.2019.11.01_daybefore10.xlsx,MOATS_5,2045.44225,11,7.719562283,11/1/19,Ambient,7.9,11,,1996.558922
Krill,MOATS,12,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.573301102,specPH.2019.11.01_daybefore10.xlsx,MOATS_12,2045.44225,11,7.767579844,11/1/19,Current,7.64,11,,1983.294966
Krill,MOATS,3,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.427261458,specPH.2019.11.01_daybefore10.xlsx,MOATS_3,2045.44225,11,7.60915073,11/1/19,Current,7.64,11,,2025.92956
Krill,MOATS,12,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.490400377,specPH.2019.11.01_daybefore10.xlsx,MOATS_12,2045.44225,11,7.677941037,11/1/19,Current,7.64,11,,2007.769172
Krill,MOATS,2,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.359663881,specPH.2019.11.01_daybefore10.xlsx,MOATS_2,2045.44225,13,7.508728286,11/1/19,AllChange,7.5,13,,2045.293568
Krill,MOATS,2,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.34199157,specPH.2019.11.01_daybefore10.xlsx,MOATS_2,2045.44225,13,7.489612395,11/1/19,AllChange,7.5,13,,2050.389802
Krill,MOATS,1,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.303866953,specPH.2019.11.01_daybefore10.xlsx,MOATS_1,2045.44225,13,7.448401633,11/1/19,HighTemperature,7.64,13,,2061.48947
Krill,MOATS,1,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.411315713,specPH.2019.11.01_daybefore10.xlsx,MOATS_1,2045.44225,13,7.564591007,11/1/19,HighTemperature,7.64,13,,2030.49116
Krill,MOATS,4,Day,NA,Fasting,0.395833333,86400,34199.99997,9.499999992,11/1/19,30.25,7.500609981,specPH.2019.11.01_daybefore10.xlsx,MOATS_4,2045.44225,11,7.689027881,11/1/19,Ambient,7.9,11,,2004.804355
Krill,MOATS,1,Night,NA,IA & EZ,0.625,86400,54000,15,10/21/19,30.25,7.500609981,specPH.2019.10.21_nightafter12.xlsx,MOATS_1,2045.44225,14,7.646945932,10/21/19,HighTemperature,7.73,14,,2004.804355
Krill,MOATS,1,Night,NA,IA & EZ,0.625694444,86400,54059.99996,15.01666666,10/21/19,30.25,7.512680088,specPH.2019.10.21_nightafter12.xlsx,MOATS_1,2045.44225,14,7.659840048,10/21/19,HighTemperature,7.73,14,,2001.284544
Krill,MOATS,2,Night,NA,IA & EZ,0.626388889,86400,54120.00001,15.03333334,10/21/19,30.25,7.462421872,specPH.2019.10.21_nightafter12.xlsx,MOATS_2,2045.44225,14,7.606066531,10/21/19,AllChange,7.57,14,,2015.846121
Krill,MOATS,2,Night,NA,IA & EZ,0.627083333,86400,54179.99997,15.04999999,10/21/19,30.25,7.454349634,specPH.2019.10.21_nightafter12.xlsx,MOATS_2,2045.44225,14,7.597411014,10/21/19,AllChange,7.57,14,,2018.166095
Krill,MOATS,3,Night,NA,IA & EZ,0.627777778,86400,54240.00002,15.06666667,10/21/19,30.25,7.578841631,specPH.2019.10.21_nightafter12.xlsx,MOATS_3,2045.44225,12,7.75900381,10/21/19,Current,7.73,12,,1981.619414
Krill,MOATS,3,Night,NA,IA & EZ,0.628472222,86400,54299.99998,15.08333333,10/21/19,30.25,7.567937937,specPH.2019.10.21_nightafter12.xlsx,MOATS_3,2045.44225,12,7.747327902,10/21/19,Current,7.73,12,,1984.911269
Krill,MOATS,4,Night,NA,IA & EZ,0.629166667,86400,54360.00003,15.10000001,10/21/19,30.25,7.591447496,specPH.2019.10.21_nightafter12.xlsx,MOATS_4,2045.44225,12,7.772481819,10/21/19,Ambient,7.9,12,,1977.784241
Krill,MOATS,4,Night,NA,IA & EZ,0.629861111,86400,54419.99999,15.11666666,10/21/19,30.25,7.56070565,specPH.2019.10.21_nightafter12.xlsx,MOATS_4,2045.44225,12,7.739574439,10/21/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.630555556,86400,54480.00004,15.13333334,10/21/19,30.25,7.56070565,specPH.2019.10.21_nightafter12.xlsx,MOATS_5,2045.44225,12,7.739574439,10/21/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.63125,86400,54540,15.15,10/21/19,30.25,7.585455018,specPH.2019.10.21_nightafter12.xlsx,MOATS_5,2045.44225,12,7.766077529,10/21/19,Ambient,7.9,12,,1979.611439
Krill,MOATS,6,Night,NA,IA & EZ,0.631944444,86400,54599.99996,15.16666666,10/21/19,30.25,7.522230028,specPH.2019.10.21_nightafter12.xlsx,MOATS_6,2045.44225,14,7.670031879,10/21/19,HighTemperature,7.73,14,,1998.487072
Krill,MOATS,6,Night,NA,IA & EZ,0.632638889,86400,54660.00001,15.18333334,10/21/19,30.25,7.518980808,specPH.2019.10.21_nightafter12.xlsx,MOATS_6,2045.44225,14,7.666565292,10/21/19,HighTemperature,7.73,14,,1999.440189
Krill,MOATS,7,Night,NA,IA & EZ,0.649305556,86400,56100.00004,15.58333334,10/21/19,30.25,7.617660474,specPH.2019.10.21_nightafter12.xlsx,MOATS_7,2045.44225,12,7.800436164,10/21/19,Current,7.73,12,,1969.698969
Krill,MOATS,7,Night,NA,IA & EZ,0.65,86400,56160,15.6,10/21/19,30.25,7.595073075,specPH.2019.10.21_nightafter12.xlsx,MOATS_7,2045.44225,12,7.77635409,10/21/19,Current,7.73,12,,1976.675067
Krill,MOATS,8,Night,NA,IA & EZ,0.650694444,86400,56219.99996,15.61666666,10/21/19,30.25,7.464406965,specPH.2019.10.21_nightafter12.xlsx,MOATS_8,2045.44225,14,7.608194364,10/21/19,AllChange,7.57,14,,2015.274996
Krill,MOATS,8,Night,NA,IA & EZ,0.651388889,86400,56280.00001,15.63333334,10/21/19,30.25,7.427261458,specPH.2019.10.21_nightafter12.xlsx,MOATS_8,2045.44225,14,7.568336068,10/21/19,AllChange,7.57,14,,2025.92956
Krill,MOATS,10,Night,NA,IA & EZ,0.652083333,86400,56339.99997,15.64999999,10/21/19,30.25,7.572323153,specPH.2019.10.21_nightafter12.xlsx,MOATS_10,2045.44225,12,7.752025654,10/21/19,Current,7.73,12,,1983.590098
Krill,MOATS,10,Night,NA,IA & EZ,0.652777778,86400,56400.00002,15.66666667,10/21/19,30.25,7.596787162,specPH.2019.10.21_nightafter12.xlsx,MOATS_10,2045.44225,12,7.778184158,10/21/19,Current,7.73,12,,1976.149692
Krill,MOATS,12,Night,NA,IA & EZ,0.653472222,86400,56459.99998,15.68333333,10/21/19,30.25,7.532680203,specPH.2019.10.21_nightafter12.xlsx,MOATS_12,2045.44225,12,7.709464016,10/21/19,Current,7.73,12,,1995.411864
Krill,MOATS,12,Night,NA,IA & EZ,0.654166667,86400,56520.00003,15.70000001,10/21/19,30.25,7.504598108,specPH.2019.10.21_nightafter12.xlsx,MOATS_12,2045.44225,12,7.679194724,10/21/19,Current,7.73,12,,2003.643215
Krill,MOATS,13,Night,NA,IA & EZ,0.654861111,86400,56579.99999,15.71666666,10/21/19,30.25,7.420837158,specPH.2019.10.21_nightafter12.xlsx,MOATS_13,2045.44225,14,7.561434942,10/21/19,AllChange,7.57,14,,2027.767688
Krill,MOATS,14,NA,NA,IA & EZ,0.696527778,86400,60180.00002,16.71666667,10/21/19,30.25,7.492876981,specPH.2019.10.21_nightafter12.xlsx,MOATS_14,2045.44225,NA,NA,10/21/19,,NA,NA,,2007.050952
Krill,MOATS,1,Night,NA,NA,0.53125,86400,45900,12.75,10/24/19,30.25,7.465546089,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_1,2045.44225,14,7.609415269,10/24/19,HighTemperature,7.73,14,,2014.947146
Krill,MOATS,1,Night,NA,NA,0.536805556,86400,46380.00004,12.88333334,10/24/19,30.25,7.487524603,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_1,2045.44225,14,7.632952068,10/24/19,HighTemperature,7.73,14,,2008.602409
Krill,MOATS,2,Night,NA,NA,0.5375,86400,46440,12.9,10/24/19,30.25,7.407465329,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_2,2045.44225,14,7.54706518,10/24/19,AllChange,7.57,14,,2031.592443
Krill,MOATS,2,Night,NA,NA,0.538194444,86400,46499.99996,12.91666666,10/24/19,30.25,7.431192659,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_2,2045.44225,14,7.572558095,10/24/19,AllChange,7.57,14,,2024.804373
Krill,MOATS,3,Night,NA,NA,0.539583333,86400,46619.99997,12.94999999,10/24/19,30.25,7.517208445,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_3,2045.44225,12,7.692798746,10/24/19,Current,7.73,12,,1999.959507
Krill,MOATS,3,Night,NA,NA,0.540277778,86400,46680.00002,12.96666667,10/24/19,30.25,7.546517474,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_3,2045.44225,12,7.724343486,10/24/19,Current,7.73,12,,1991.315185
Krill,MOATS,4,Night,NA,NA,0.541666667,86400,46800.00003,13.00000001,10/24/19,30.25,7.527844141,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_4,2045.44225,12,7.704258025,10/24/19,Ambient,7.9,12,,1996.83689
Krill,MOATS,4,Night,NA,NA,0.542361111,86400,46859.99999,13.01666666,10/24/19,30.25,7.524449315,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_4,2045.44225,12,7.7006018,10/24/19,Ambient,7.9,12,,1997.835262
Krill,MOATS,5,Night,NA,NA,0.543055556,86400,46920.00004,13.03333334,10/24/19,30.25,7.53905249,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_5,2045.44225,12,7.716319283,10/24/19,Ambient,7.9,12,,1993.528931
Krill,MOATS,5,Night,NA,NA,0.54375,86400,46980,13.05,10/24/19,30.25,7.515601448,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_5,2045.44225,12,7.691066139,10/24/19,Ambient,7.9,12,,2000.430024
Krill,MOATS,6,Night,NA,NA,0.545138889,86400,47100.00001,13.08333334,10/24/19,30.25,7.488849645,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_6,2045.44225,14,7.634369791,10/24/19,HighTemperature,7.73,14,,2008.218584
Krill,MOATS,6,Night,NA,NA,0.545833333,86400,47159.99997,13.09999999,10/24/19,30.25,7.493624299,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_6,2045.44225,14,7.639477148,10/24/19,HighTemperature,7.73,14,,2006.834109
Krill,MOATS,7,Night,NA,NA,0.557638889,86400,48180.00001,13.38333334,10/24/19,30.25,7.50929524,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_7,2045.44225,12,7.684264109,10/24/19,Current,7.73,12,,2002.27333
Krill,MOATS,7,Night,NA,NA,0.558333333,86400,48239.99997,13.39999999,10/24/19,30.25,7.527844141,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_7,2045.44225,12,7.704258025,10/24/19,Current,7.73,12,,1996.83689
Krill,MOATS,8,Night,NA,NA,0.559722222,86400,48359.99998,13.43333333,10/24/19,30.25,7.374890267,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_8,2045.44225,14,7.512038157,10/24/19,AllChange,7.57,14,,2040.9196
Krill,MOATS,8,Night,NA,NA,0.560416667,86400,48420.00003,13.45000001,10/24/19,30.25,7.392179939,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_8,2045.44225,14,7.530631958,10/24/19,AllChange,7.57,14,,2035.965763
Krill,MOATS,10,Night,NA,NA,0.561111111,86400,48479.99999,13.46666666,10/24/19,30.25,7.555384021,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_10,2045.44225,12,7.733864819,10/24/19,Current,7.73,12,,1988.674056
Krill,MOATS,10,Night,NA,NA,0.561805556,86400,48540.00004,13.48333334,10/24/19,30.25,7.519896094,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_10,2045.44225,12,7.695695795,10/24/19,Current,7.73,12,,1999.171842
Krill,MOATS,12,Night,NA,NA,0.563194444,86400,48659.99996,13.51666666,10/24/19,30.25,7.489930998,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_12,2045.44225,12,7.663349716,10/24/19,Current,7.73,12,,2007.905225
Krill,MOATS,12,Night,NA,NA,0.563888889,86400,48720.00001,13.53333334,10/24/19,30.25,7.520907383,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_12,2045.44225,12,7.696785653,10/24/19,Current,7.73,12,,1998.875221
Krill,MOATS,13,Night,NA,NA,0.564583333,86400,48779.99997,13.54999999,10/24/19,30.25,7.386840379,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_13,2045.44225,14,7.524890128,10/24/19,AllChange,7.57,14,,2037.494571
Krill,MOATS,13,Night,NA,NA,0.565277778,86400,48840.00002,13.56666667,10/24/19,30.25,7.453196535,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_13,2045.44225,14,7.596174236,10/24/19,AllChange,7.57,14,,2018.497199
Krill,MOATS,1,Day,NA,NA,0.375694444,86400,32459.99996,9.016666656,10/23/19,30.25,7.427045196,specPH.2019.10.23_daybefore10.xlsx,MOATS_1,2045.44225,13,7.581587489,10/23/19,HighTemperature,7.64,13,,2025.991448
Krill,MOATS,1,Day,NA,NA,0.376388889,86400,32520.00001,9.033333336,10/23/19,30.25,7.437626579,specPH.2019.10.23_daybefore10.xlsx,MOATS_1,2045.44225,13,7.593014187,10/23/19,HighTemperature,7.64,13,,2022.961994
Krill,MOATS,2,Day,NA,NA,0.377777778,86400,32640.00002,9.066666672,10/23/19,30.25,7.373965827,specPH.2019.10.23_daybefore10.xlsx,MOATS_2,2045.44225,13,7.524199909,10/23/19,AllChange,7.5,13,,2041.184802
Krill,MOATS,2,Day,NA,NA,0.378472222,86400,32699.99998,9.083333328,10/23/19,30.25,7.380163645,specPH.2019.10.23_daybefore10.xlsx,MOATS_2,2045.44225,13,7.530904298,10/23/19,AllChange,7.5,13,,2039.407505
Krill,MOATS,3,Day,NA,NA,0.379861111,86400,32819.99999,9.116666664,10/23/19,30.25,7.484591767,specPH.2019.10.23_daybefore10.xlsx,MOATS_3,2045.44225,11,7.671628143,10/23/19,Current,7.64,11,,2009.451385
Krill,MOATS,3,Day,NA,NA,0.380555556,86400,32880.00004,9.133333344,10/23/19,30.25,7.504402757,specPH.2019.10.23_daybefore10.xlsx,MOATS_3,2045.44225,11,7.693143471,10/23/19,Current,7.64,11,,2003.700132
Krill,MOATS,4,Day,NA,NA,0.381944444,86400,32999.99996,9.166666656,10/23/19,30.25,7.537233114,specPH.2019.10.23_daybefore10.xlsx,MOATS_4,2045.44225,11,7.728693183,10/23/19,Ambient,7.9,11,,1994.067156
Krill,MOATS,4,Day,NA,NA,0.382638889,86400,33060.00001,9.183333336,10/23/19,30.25,7.529285465,specPH.2019.10.23_daybefore10.xlsx,MOATS_4,2045.44225,11,7.720100041,10/23/19,Ambient,7.9,11,,1996.412529
Krill,MOATS,5,Day,NA,NA,0.384027778,86400,33180.00002,9.216666672,10/23/19,30.25,7.562717412,specPH.2019.10.23_daybefore10.xlsx,MOATS_5,2045.44225,11,7.756188392,10/23/19,Ambient,7.9,11,,1986.479448
Krill,MOATS,5,Day,NA,NA,0.384722222,86400,33239.99998,9.233333328,10/23/19,30.25,7.555384021,specPH.2019.10.23_daybefore10.xlsx,MOATS_5,2045.44225,11,7.748285755,10/23/19,Ambient,7.9,11,,1988.674056
Krill,MOATS,6,Day,NA,NA,0.386111111,86400,33359.99999,9.266666664,10/23/19,30.25,7.400488174,specPH.2019.10.23_daybefore10.xlsx,MOATS_6,2045.44225,13,7.552885514,10/23/19,HighTemperature,7.64,13,,2033.588273
Krill,MOATS,6,Day,NA,NA,0.386805556,86400,33420.00004,9.283333344,10/23/19,30.25,7.350801783,specPH.2019.10.23_daybefore10.xlsx,MOATS_6,2045.44225,13,7.499141775,10/23/19,HighTemperature,7.64,13,,2047.846114
Krill,MOATS,7,Day,NA,NA,0.389583333,86400,33659.99997,9.349999992,10/23/19,30.25,7.537233114,specPH.2019.10.23_daybefore10.xlsx,MOATS_7,2045.44225,11,7.728693183,10/23/19,Current,7.64,11,,1994.067156
Krill,MOATS,7,Day,NA,NA,0.390277778,86400,33720.00002,9.366666672,10/23/19,30.25,7.492931549,specPH.2019.10.23_daybefore10.xlsx,MOATS_7,2045.44225,11,7.680690796,10/23/19,Current,7.64,11,,2007.03512
Krill,MOATS,8,Day,NA,NA,0.390972222,86400,33779.99998,9.383333328,10/23/19,30.25,7.344441792,specPH.2019.10.23_daybefore10.xlsx,MOATS_8,2045.44225,13,7.49226249,10/23/19,AllChange,7.5,13,,2049.681711
Krill,MOATS,8,Day,NA,NA,0.391666667,86400,33840.00003,9.400000008,10/23/19,30.25,7.34199157,specPH.2019.10.23_daybefore10.xlsx,MOATS_8,2045.44225,13,7.489612395,10/23/19,AllChange,7.5,13,,2050.389802
Krill,MOATS,10,Day,NA,NA,0.39375,86400,34020,9.45,10/23/19,30.25,7.51490926,specPH.2019.10.23_daybefore10.xlsx,MOATS_10,2045.44225,11,7.704535149,10/23/19,Current,7.64,11,,2000.632591
Krill,MOATS,10,Day,NA,NA,0.394444444,86400,34079.99996,9.466666656,10/23/19,30.25,7.49253096,specPH.2019.10.23_daybefore10.xlsx,MOATS_10,2045.44225,11,7.680255661,10/23/19,Current,7.64,11,,2007.151335
Krill,MOATS,12,Day,NA,NA,0.395833333,86400,34199.99997,9.499999992,10/23/19,30.25,7.388678038,specPH.2019.10.23_daybefore10.xlsx,MOATS_12,2045.44225,11,7.566982118,10/23/19,Current,7.64,11,,2036.968327
Krill,MOATS,12,Day,NA,NA,0.396527778,86400,34260.00002,9.516666672,10/23/19,30.25,7.419113715,specPH.2019.10.23_daybefore10.xlsx,MOATS_12,2045.44225,11,7.600251578,10/23/19,Current,7.64,11,,2028.260703
Krill,MOATS,13,Day/Night Transition,NA,NA,0.438194444,86400,37859.99996,10.51666666,10/24/19,30.25,7.302928811,specPH.2019.10.23_daybefore10.xlsx,MOATS_13,2045.44225,NA,NA,10/24/19,AllChange,NA,NA,,2061.764892
Krill,MOATS,14,NA,NA,NA,0.479861111,86400,41459.99999,11.51666666,10/25/19,30.25,7.304139667,specPH.2019.10.23_daybefore10.xlsx,MOATS_14,2045.44225,NA,NA,10/25/19,,NA,NA,,2061.40943
Krill,MOATS,1,Day,NA,NA,0.377777778,86400,32640.00002,9.066666672,10/24/19,30.25,7.425573889,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_1,2045.44225,13,7.579998163,10/24/19,HighTemperature,7.64,13,,2026.412476
Krill,MOATS,1,Day,NA,NA,0.378472222,86400,32699.99998,9.083333328,10/24/19,30.25,7.404836597,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_1,2045.44225,13,7.557587014,10/24/19,HighTemperature,7.64,13,,2032.344347
Krill,MOATS,2,Day,NA,NA,0.379166667,86400,32760.00003,9.100000008,10/24/19,30.25,7.350801783,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_2,2045.44225,13,7.499141775,10/24/19,AllChange,7.5,13,,2047.846114
Krill,MOATS,2,Day,NA,NA,0.379861111,86400,32819.99999,9.116666664,10/24/19,30.25,7.36709027,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_2,2045.44225,13,7.516762067,10/24/19,AllChange,7.5,13,,2043.158608
Krill,MOATS,3,Day,NA,NA,0.38125,86400,32940,9.15,10/24/19,30.25,7.520907383,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_3,2045.44225,11,7.711032459,10/24/19,Current,7.64,11,,1998.875221
Krill,MOATS,3,Day,NA,NA,0.381944444,86400,32999.99996,9.166666656,10/24/19,30.25,7.504598108,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_3,2045.44225,11,7.693355402,10/24/19,Current,7.64,11,,2003.643215
Krill,MOATS,4,Day,NA,NA,0.382638889,86400,33060.00001,9.183333336,10/24/19,30.25,7.493294288,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_4,2045.44225,11,7.681084802,10/24/19,Ambient,7.9,11,,2006.929872
Krill,MOATS,4,Day,NA,NA,0.383333333,86400,33119.99997,9.199999992,10/24/19,30.25,7.520907383,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_4,2045.44225,11,7.711032459,10/24/19,Ambient,7.9,11,,1998.875221
Krill,MOATS,5,Day,NA,NA,0.384722222,86400,33239.99998,9.233333328,10/24/19,30.25,7.500609981,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_5,2045.44225,11,7.689027881,10/24/19,Ambient,7.9,11,,2004.804355
Krill,MOATS,5,Day,NA,NA,0.385416667,86400,33300.00003,9.250000008,10/24/19,30.25,7.483718051,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_5,2045.44225,11,7.670678259,10/24/19,Ambient,7.9,11,,2009.704152
Krill,MOATS,6,Day,NA,NA,0.386111111,86400,33359.99999,9.266666664,10/24/19,30.25,7.433489713,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_6,2045.44225,13,7.588547586,10/24/19,HighTemperature,7.64,13,,2024.146738
Krill,MOATS,6,Day,NA,NA,0.386805556,86400,33420.00004,9.283333344,10/24/19,30.25,7.435957869,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_6,2045.44225,13,7.59121259,10/24/19,HighTemperature,7.64,13,,2023.439953
Krill,MOATS,7,Day,NA,NA,0.395833333,86400,34199.99997,9.499999992,10/24/19,30.25,7.488849645,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_7,2045.44225,11,7.676256035,10/24/19,Current,7.64,11,,2008.218584
Krill,MOATS,7,Day,NA,NA,0.396527778,86400,34260.00002,9.516666672,10/24/19,30.25,7.504402757,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_7,2045.44225,11,7.693143471,10/24/19,Current,7.64,11,,2003.700132
Krill,MOATS,8,Day,NA,NA,0.397916667,86400,34380.00003,9.550000008,10/24/19,30.25,7.324201061,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_8,2045.44225,13,7.470375152,10/24/19,AllChange,7.5,13,,2055.548525
Krill,MOATS,8,Day,NA,NA,0.398611111,86400,34439.99999,9.566666664,10/24/19,30.25,7.352353545,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_8,2045.44225,13,7.500820326,10/24/19,AllChange,7.5,13,,2047.398743
Krill,MOATS,10,Day,NA,NA,0.4,86400,34560,9.6,10/24/19,30.25,7.51490926,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_10,2045.44225,11,7.704535149,10/24/19,Current,7.64,11,,2000.632591
Krill,MOATS,10,Day,NA,NA,0.400694444,86400,34619.99996,9.616666656,10/24/19,30.25,7.491589777,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_10,2045.44225,11,7.67923324,10/24/19,Current,7.64,11,,2007.424318
Krill,MOATS,12,Day,NA,NA,0.401388889,86400,34680.00001,9.633333336,10/24/19,30.25,7.414548957,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_12,2045.44225,11,7.595264276,10/24/19,Current,7.64,11,,2029.566392
Krill,MOATS,12,Day,NA,NA,0.402083333,86400,34739.99997,9.649999992,10/24/19,30.25,7.390105741,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_12,2045.44225,11,7.568543451,10/24/19,Current,7.64,11,,2036.559549
Krill,MOATS,13,Day,NA,NA,0.402777778,86400,34800.00002,9.666666672,10/24/19,30.25,7.29261059,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_13,2045.44225,13,7.436246677,10/24/19,AllChange,7.5,13,,2064.80271
Krill,MOATS,13,Day,NA,NA,0.403472222,86400,34859.99998,9.683333328,10/24/19,30.25,7.366756311,specPH.2019.10.24_daybefore10_doubleshots.xlsx,MOATS_13,2045.44225,13,7.516400793,10/24/19,AllChange,7.5,13,,2043.254544